apicd,apiname,opercd,opername
15080323,산림청 국립산림과학원_청정넷_유관기관 변환자료,33273,유관기관 변환자료 조회
15078005,산림청 국립산림과학원_청정넷_측정데이터,33506,측정데이터 조회
15080832,산림청_산림자원통계 서비스,31556,산림자원통계 목록 조회
15078197,산림청 국립수목원_식물세밀화서비스,31496,식물세밀화 상세정보 조회
15078201,산림청 국립수목원_한반도고표본서비스,31459,한반도고표본 정보 조회
15078207,산림청 국립수목원_내구강자원서비스,31498,내구강도감 상세정보 조회
15074798,산림청_산사태 예보발령 정보,28924,예보발령 정보 목록 조회
15074803,산림청_사방댐 정보,28492,사방댐 정보 목록 조회
15074800,산림청_산사태예측정보,28923,예측정보 목록 조회
15064124,산림청 국립수목원_생물정보관서비스,26199,생물관련사이트 목록 조회
15056525,산림청 국립수목원_버섯자원서비스,26243,버섯도감 목록 검색
15074812,산림청_도로변산사태 정보,28336,도로변산사태 정보 목록 조회
15058662,"산림청_산정보 서비스(국내 소재 3,368개 설명)",26916,산정보 목록 검색
15058682,산림청_산 정보 조회,6198,산 정보
15058872,산림청 국립수목원_지의류자원 서비스,26222,지의류도감 목록 검색
15074816,산림청_과거산사태 정보,28345,과거산사태 정보 목록 조회
15064134,산림청 국립수목원_조류자원서비스,26264,조류도감 상세정보 조회
15064139,산림청 국립수목원_국가표준지의류목록서비스,26210,분류군정보 목록 검색
15064131,산림청 국립수목원_포유류자원서비스,26206,포유류표본 목록 검색
15000165,산림청 국립수목원_곤충자원 서비스,26253,멸종위기 곤충목록 조회
15000236,산림청 국립수목원_국가표준식물목록 서비스,26314,학명 상세정보 조회
15000312,산림청 국립수목원_식물자원 서비스,26294,식물도감 목록 검색
15002725,산림청_숲서비스 및 둘레길 정보,6199,둘레길 정보
15002731,산림청_등산로 정보,6200,등산로 정보 조회
15002734,산림청_산림공간 정보,6201,등산로 위치 정보
15012183,산림청_약용식물 정보,32631,약용식물 목록 서비스
15012350,산림청 국립수목원_국가표준곤충목록서비스,26325,분류군정보 목록 검색
15012351,산림청 국립수목원_기증자료서비스,26218,식물기증표본 목록 검색
15037577,산림청 국립수목원_국가표준버섯목록서비스,26245,분류군정보 목록 검색
15037581,산림청 국립수목원_어린이생물도감서비스,26196,어린이생물도감 상세정보 조회
3044607,산림청_숲에 사는 식물 정보(산림문화·휴양정보),9734,숲에서 만날 수 있는 식물 이야기 목록 정보 검색
3045422,산림청_산불위험예보정보,9660,산불위험지수 검색
3057823,산림청_백두대간(대국민포털),9655,백두대간 검색
3057824,산림청_백두대간보호구역도(산림공간정보 1:25000),9656,백두대간보호구역 검색
3057832,산림청_산림교육프로그램,9657,산림교육 시설 및 프로그램 운영 정보 검색
3062614,산림청_산불발생위치도(산림공간정보 1:25000),9659,산불발생위치정보 검색
3070842,산림청_산불발생통계(대국민포털),14932,산불 통계 정보 조회
3070922,산림청_경제림육성단지구역도(산림공간정보 1:25000),9653,경제림육성단지구역도 정보 검색
3071170,산림청_명산등산로(산림공간정보 1:25000),9736,명산등산로 검색
3071180,산림청_전통마을숲위치도(산림공간정보 1:25000),26805,전통마을숲위치도 정보 검색
3071188,산림청_휴양림고시구역도(산림공간정보 1:25000),9664,휴양림고시구역도 검색
3071214,산림청_산림사업법인 정보,9658,산림사업법인정보 검색
15073246,(재)중소기업연구원_중소기업연구원 중소기업정책연구정보,27379,발간물목록조회
15073421,"(주)중소기업유통센터_중소기업유통센터 지원사업(중소기업전용판매장, 홈쇼핑판매대행) 카테고리별 매출비중 정보조회서비스",27421,중소기업유통센터 지원사업 카테고리별 매출비중('20년 이전) 상세조회
15062581,(주)중소기업유통센터_공공구매종합정보망 인증서 정보 제공 서비스,25549,직접생산확인증명 상세조회
15012005,상가(상권)정보,33984,지정 상권조회
15064538,주식회사공영홈쇼핑_공영쇼핑 편성정보 이벤트정보,26349,TV편성 상품정보
15001174,창업진흥원_창업넷 콘텐츠,28482,사업공고목록조회
15043133,창업진흥원_창업공간 플랫폼,24176,센터 공간 목록 조회
15043964,특허청_상표 정보 검색 서비스,5951,일반검색(단어)
15043970,특허청_디자인 정보 검색 서비스,5935,일반검색(단어)
15002124,특허청_KIPRISPlus_심판사항(심결문),5930,일반검색(단어)
15057050,특허청_과제정보서비스,6054,항목별검색(부처명)
15057110,특허청_표준특허 통계 정보제공 서비스,16587,실시간 통계 정보조회
15057537,특허청_한국전통 처방정보,18509,처방 필드검색
15057761,특허청_한국전통 유사처방정보,18443,유사처방 검색
15058116,특허청_과제상세정보서비스,5760,항목별상세검색
15058269,특허청_표준특허 정보제공 서비스,16508,표준화 기구 정보조회
15058788,특허청_특허실용신안 정보 검색 서비스,5942,일반검색(단어)
15059048,특허청_한국전통 한양방병증매핑정보,18483,한양방병증매핑 검색
15059476,특허청_한국전통 병증정보,18484,병증 필드검색
15001113,특허청_법적상태정보 검색 서비스,5927,이력정보조회
15002105,특허청_특허기술거래 일반판매기술정보,28455,일반판매기술 날짜 조회 리스트 조회
15002106,특허청_특허기술거래 출원시 이전 희망기술정보,5694,출원시 이전 희망기술(권리자) 리스트 조회
15002121,특허청_특허기술거래 국유판매기술정보,28442,국유판매기술 날짜 조회 리스트 조회
15002122,특허청_특허기술거래 기관보유기술 정보,5686,기관보유기술(발명의 명칭) 리스트 조회
15002126,특허청_특허패밀리정보 검색 서비스,5929,특허패밀리정보조회(국내출원번호)
15002133,특허청_한국전통 용어사전정보,18487,용어사전 검색
15002135,특허청_한국전통 공예정보,18489,전통공예 필드검색
15002136,특허청_한국전통 화합물정보,18495,화합물 상세정보 조회
15002147,특허청_한국전통 논문정보,18496,논문 필드검색
15002148,특허청_한국전통 약재정보,18501,약재 필드검색
15002149,특허청_한국전통 식품정보,18504,전통식품 필드검색
15073619,한국수력원자력(주)_원전 건설 공정률 현황,29834,원전 건설 공정률 현황
15073620,한국수력원자력(주)_원전 건설 주요사업현황,29836,원전 건설 주요사업현황
15074466,한국에너지공단_온실가스 배출량 환산계수 서비스,28031,온실가스 배출량 환산계수 서비스
15074446,한국에너지공단_수송부문-운수업 에너지사용량 통계(전체) 조회서비스,28014,수송부문-운수업 에너지사용량 통계(전체) 조회서비스
15074136,한국에너지공단_산업분류별 지역별 업체현황 통계 서비스,28000,산업분류별 지역별 업체현황 통계
15074426,한국에너지공단_종사자규모별 세분화 통계 조회서비스,28007,종사자규모별 세분화 통계 조회서비스
15074432,한국에너지공단_용도별 세분화 통계 조회서비스,28010,용도별 세분화 통계 조회서비스
15074439,한국에너지공단_공정별 세분화 통계 조회서비스,28012,공정별 세분화 통계 조회서비스
15074444,한국에너지공단_업종별 세분화 통계 조회서비스,28013,업종별 세분화 통계 조회서비스
15074464,한국에너지공단_업종별 에너지 소비량 마이크로 데이터 서비스,29802,업종별 에너지 소비량 마이크로 데이터 서비스
15074449,한국에너지공단_수송부문-자가용 전국 지역별 에너지 사용량 통계 조회서비스,28015,수송부문-자가용 전국 지역별 에너지 사용량 통계 조회서비스
15074462,한국에너지공단_에너지-온실가스 조사대상 업체현황 마이크로 데이터 서비스,29174,에너지-온실가스 조사대상 업체현황 마이크로 데이터 서비스
15074452,한국에너지공단_수송부문-승용차의운행현황-주평균 운행일수 및 탑승인원 통계 조회서비스,28016,수송부문-승용차의운행현황-주평균 운행일수 및 탑승인원 통계 조회서비스
15074460,"한국에너지공단_상업부문-용도별에너지사용량(고유,열량,온실가스배출량)통계 조회서비스",28026,"상업부문-용도별에너지사용량(고유,열량,온실가스배출량)통계 조회서비스"
15074459,"한국에너지공단_상업부문-업종별에너지사용량(고유,열량,온실가스배출량) 통계 조회서비스",28025,"상업부문-업종별에너지사용량(고유,열량,온실가스배출량) 통계 조회서비스"
15074454,한국에너지공단_수송부문-승용차의운행현황-출퇴근 거리 및 탑승인원별 통계 조회서비스,28018,수송부문-승용차의운행현황-출퇴근 거리 및 탑승인원별 통계 조회서비스
15074457,"한국에너지공단_수송부문-운수업 에너지사용량(업종별, 수송용, 건물용) 통계 조회서비스",28022,"수송부문-운수업 에너지사용량(업종별, 수송용, 건물용) 통계 조회서비스"
15074458,"한국에너지공단_상업부문-총에너지사용량(고유,열량,온실가스배출량) 통계 조회서비스",28024,"상업부문-총에너지사용량(고유,열량,온실가스배출량) 통계 조회서비스"
15074456,한국에너지공단_수송부문-승용차의운행현황-배기량 규모별 주유소 선택기준 통계 조회서비스,28021,수송부문-승용차의운행현황-배기량 규모별 주유소 선택기준 통계 조회서비스
15072207,한국가스공사_계약정보,32383,계약정보 조회
15075633,한국수력원자력(주)_방사성폐기물 발생량,29849,방사성폐기물 발생량
