"APICD","APINM","ORGANNM","DATAFORMMAT","DOCXNAME","APITYPE","DETAILPK"
"15079789",공정거래위원회_선불식할부거래업사업자 등록현황 제공 서비스,공정거래위원회,JSON+XML,"21.선불식할부거래업사업자 등록현황 제공 서비스 가이드_v1.0.docx",REST,uddi:71144e4a-2089-4bf9-a337-e4a63c4d86d5_202104261711
"15059610",금융위원회_REPO종목정보,금융위원회,JSON+XML,오픈API 활용자가이드_금융위원회_REPO종목정보.docx,REST,uddi:a79a22d0-0276-4661-8237-84b817c144ed_202005221938
"15059586",금융위원회_모기지론상환내역통계정보,금융위원회,JSON+XML,오픈API 활용자가이드_금융위원회_모기지론상환내역통계정보.docx,REST,uddi:f528352a-d09b-4a7a-9c32-8d47325e659c
"15059218","기상청_지상(종관, ASOS)기상관측자료 조회서비스",기상청,JSON+XML,기상청03_지상(종관 ASOS)기상관측자료_조회서비스_오픈API활용가이드.docx,REST,uddi:e2f4bf08-aca3-4364-b2f3-aed38acab5f6_202006111501
"15078172",여성가족부_성별영향평가책임관 지정 현황 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (성별영향평가책임관 지정 현황 조회).docx,REST,uddi:f6c4eba2-2fd1-4f91-9aa7-a26d8aafd30e_202104071932
"15078170",여성가족부_폭력예방교육 및 성희롱방지조치 우수기관정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (폭력예방교육 및 성희롱방지조치 우수기관 정보 조회).docx,REST,uddi:d7ce584c-def6-4bb6-8cb8-c5e3ffd22979
"15078198",여성가족부_기업및공공기관의 가족친화수준실태조사 마이크로데이터 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (기업및공공기관의가족친화수준조사 마이크로데이터 정보).docx,REST,uddi:ac41b48f-9d01-4b26-8156-cfd216a71b62_202104091330
"15064355",여성가족부_청소년 활동 정보,여성가족부,XML,여성가족부_Open API_청소년 활동정보 서비스_v1.0.docx,REST,uddi:02fe6be9-6822-4627-ba09-df3c635519d6_202009101111
"15065006",농촌진흥청 국립식량과학원_두류 작황 성적 정보 서비스,농촌진흥청 국립식량과학원,JSON,국립식량과학원_두류 작황 성적 조회_OpenAPI 활용가이드_v2.0.docx,REST,uddi:57f5237c-30e5-46e6-aa51-bf554fea0953_202009251521
"15064971",농촌진흥청 국립식량과학원_벼 작황 성적 정보 서비스,농촌진흥청 국립식량과학원,JSON,국립식량과학원_벼 작황 성적 조회_OpenAPI 활용가이드_v2.0.docx,REST,uddi:6219848b-bd14-4cf5-8c81-fb3f1ca04598_202009240105
"15081072","농촌진흥청 국립농업과학원_농식품 식단관리(메뉴젠) 음식, 재료 및 조리 정보",농촌진흥청 국립농업과학원,XML,"OPEN API기술명세서_식단관리(메뉴젠)  음식, 재료 및 조리 정보_ver1.0.hwp",REST,uddi:99a3a7ce-55d6-47e8-b4d7-a8b14f524e02
"15081022",농촌진흥청 국립농업과학원_농식품 식단관리(메뉴젠) 음식 및 이미지 정보,농촌진흥청 국립농업과학원,XML,OPEN API기술명세서_식단관리(메뉴젠) 음식 및 이미지 정보_ver1.1.hwp,REST,uddi:570fce92-f5ae-4eba-ae2b-a1b4d8df0b03
"15081034","농촌진흥청 국립농업과학원_농식품 식단관리(메뉴젠) 음식, 재료 및 이미지 정보",농촌진흥청 국립농업과학원,XML,"OPEN API기술명세서_식단관리(메뉴젠)  음식, 재료 및 이미지 정보_ver1.1.hwp",REST,uddi:530043b9-3f11-40d1-9eec-ecb40ff9f25d_202105061544
"15078160",여성가족부_여성새로일하기센터 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (여성새로일하기센터 조회).docx,REST,uddi:16a43372-c998-49c1-8d74-8a8548d0922b_202104091142
"15078158",여성가족부_아이돌보미 현황 연령대별 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (아이돌보미 현황 연령대별 조회).docx,REST,uddi:03cdb237-9db2-47cb-a9c5-b21cfc868e2a_202104081609
"15078127",여성가족부_아이돌보미 교육기관 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (아이돌보미 교육기관 조회).docx,REST,uddi:bfec108c-29ab-4a6e-9a23-c595f9f56c2f_202104061259
"15078117",여성가족부_여성사전시관 영상물 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (여성사전시관 영상물 정보 서비스).docx,REST,uddi:1a4dedb0-7d5a-4e58-b352-dccb41907fc1
"15078147",여성가족부_아이돌보미 모집 공고문 정보 서비스,여성가족부,JSON+XML,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (아이돌보미 모집 공고문 조회).docx,REST,uddi:380b9743-ed70-47d0-b863-9d5d9999f299
"15059048",특허청_한국전통 한양방병증매핑정보,특허청,XML,IROS4_OA_DV_0401_OpenAPI활용가이드_21.특허청_전통지식정보__v1.2.docx,REST,uddi:d48c805f-3b69-46f8-b0e8-e63ab28fa192_201709201525
"15002121",특허청_특허기술거래 국유판매기술정보,특허청,XML,IROS4_OA_DV_0401_OpenAPI활용가이드_06.특허청(특허기술거래정보)_v5.1.docx,REST,uddi:d7168c56-87dc-457b-b797-c0b0ed67512a_202012171603
"15041818",농촌진흥청 국립식량과학원_벼지적시험결과성적,농촌진흥청 국립식량과학원,XML,국립식량과학원_벼지적시험결과조회_OpenAPI 활용가이드_v3.0.docx,REST,uddi:1c6dea0e-18d3-4257-873b-f96b48797ec1
"3061376",농촌진흥청 국립원예특작과학원_과수재배변동정보,농촌진흥청 국립원예특작과학원,XML,"180702_NIHHS-01_OpenAPI활용가이드_국립원예특작과학원_과수재배변동정보__v1.2_3차 수정.docx",REST,uddi:a34cb17e-c338-4bf4-b68a-fa64a74884d2
"15084808",산림청 국립산림과학원_산림과학도서관 서비스,산림청 국립산림과학원,JSON+XML,"04_산림과학도서관_기술문서_v1.6.docx",REST,uddi:b67d08c3-487b-4493-b7ce-b2826a1f99f7_202109011941
"15080323",산림청 국립산림과학원_청정넷_유관기관 변환자료,산림청 국립산림과학원,JSON+XML,청정넷_유관기관 변환자료.docx,REST,uddi:98ab25a7-c5a6-40fc-a730-8f7b97e6cede_202108021456
"15078005",산림청 국립산림과학원_청정넷_측정데이터,산림청 국립산림과학원,JSON+XML,산림청 국립산림과학원_기술문서(청정넷_측정데이터)_완료_202105281508.docx,REST,uddi:c04bd329-a91e-411e-9892-fe4aa8ea7e83_202108061406
"15074798",산림청_산사태 예보발령 정보,산림청,JSON+XML,LIOS-APR-B07_01_02_오픈API 활용자가이드_(산사태 예보발령 정보 조회 서비스)_V1.2.docx,REST,uddi:48d8e1ea-0d44-456e-b242-feeba79e2543_202012241517
"15012183",산림청_약용식물 정보,산림청,XML,OpenAPI활용가이드_산림청_약용식물_v2.1.docx,REST,uddi:ed1c4a03-e981-4957-8967-c00aa6370c90_202107080952
"15004068",인천항만공사_인천항터미널혼잡도정보,인천항만공사,XML,OpenAPI활용가이드_인천항만공사_v1.5.docx,REST,uddi:4da431d6-ea47-4559-aa76-cbf2de71a047
"15004482",여수광양항만공사_광양항 시설 운영 정보서비스,여수광양항만공사,JSON+XML,여수광양항만공사_2차_OpenAPI활용가이드_v1.4.docx,REST,uddi:99b97f7c-9b75-4456-8f5c-8314b5902d21
"15057116",한국관광공사_서어 관광정보 서비스,한국관광공사,XML,TourAPI_Guide_(multilungual)v3.4_20200416.zip,REST,uddi:347aef46-1039-4068-8bbb-ede777ff5891
"15028237",한국환경정책평가연구원_환경영향평가 온실가스정보,한국환경정책평가연구원,JSON+XML,온실가스정보서비스_참고문서.zip,REST,uddi:23b3b838-8d22-4c77-929b-dac50d7868a5
"15028249",한국환경정책평가연구원_환경영향평가 인구주거정보,한국환경정책평가연구원,JSON+XML,인구주거정보서비스_참고문서.zip,REST,uddi:56dc3529-cc83-429f-bf8b-b256dd7e04e1
"15029174",전국연속지적도형정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:ab4bca9a-e26f-4848-aaf8-de4900ee1f78
"15029175",전국GIS건물통합정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:861009aa-8285-4fbe-838f-fd6c047c71a3
"15021115",농림수산식품교육문화정보원_지자체 농수축산물 물가조사 가격정보,농림수산식품교육문화정보원,JSON+XML,NIA-API-OpenAPI활용가이드-01.농림수산식품교육문화정보원(농수축산통합유통통계정보제공서비스)-V1.0_20161118.hwp,REST,uddi:e112db7d-9729-427f-ab8a-892bebef1f77
"15028144",한국식품안전관리인증원_사료제조 HACCP업체 현황,한국식품안전관리인증원,JSON+XML,IS_07_사료제조 HACCP 업체조회_서비스.docx,REST,uddi:17f6ef3e-9f15-4cb3-a670-b7dfa2750a2a
"15057344",한국마사회 경주조건별 최고기록,한국마사회,XML,API32_한국마사회 경주조건별 최고기록.docx,REST,uddi:48517db1-7a09-4a89-821e-a502499ffcfa
"15057405",한국마사회 출발심사 결과,한국마사회,XML,API21_한국마사회 출발심사 결과.docx,REST,uddi:4c0a9d38-533f-41d8-8a75-e9c2c407a71e
"15029181",전국농수축산물도매시장경락가격표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:8831087b-a055-442e-981d-fae4c799e028
"15029185",전국교통사고다발지역표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:d9c95948-9be5-4966-a2fa-9a3fac023874
"15029187",전국개별주택가격정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:1a9ad1e9-c950-460a-9ed8-840ed7aefd4f
"15063967",한국마사회_레츠런파크 이벤트정보,한국마사회,XML,API202_한국마사회 레츠런파크 이벤트정보.docx,REST,uddi:3a9b7b84-bb11-4841-b0c3-bdbb69a18d58_202009241549
"15028243",한국환경정책평가연구원_환경영향평가 토지이용정보,한국환경정책평가연구원,JSON+XML,토지이용정보서비스_참고문서.zip,REST,uddi:e48f0836-4519-47c7-8aa1-b92154938920_201801251518
"15032175",공무원연금공단_공무원연금취급기관정보,공무원연금공단,JSON+XML,GEPS_OpenAPI기술문서 공무원연금공단_연금취급기관정보.docx,REST,uddi:c7bb5b80-562d-4e91-9c51-d96e512c5245
"15033307",한국식품안전관리인증원_HACCP 제품이미지 및 포장지표기정보,한국식품안전관리인증원,JSON+XML,"01_HACCP 제품이미지 및 포장지표기정보 서비스.docx",REST,uddi:39014a44-5d93-45a3-9055-e9233c2b2e46_201811051927
"15034208",예금보험공사 영업정지저축은행 일별 수신잔액변동,예금보험공사,JSON+XML,예금보험공사_오픈API 활용자가이드_영업정지저축은행 일별 수신잔액변동 조회 서비스_V1.0.hwp,REST,uddi:5c5ed1d9-4032-47f5-b2ed-d6249ccc41d6
"15057606",한국마사회 경주마명 변경 정보,한국마사회,XML,API13_한국마사회 경주마명 변경 정보.docx,REST,uddi:5b96b029-a452-403c-a27a-b96f47a22f89
"15057641",서울올림픽기념국민체육진흥공단_경륜 - 경주결과,서울올림픽기념국민체육진흥공단,XML,OpenAPI활용가이드(경륜_경주결과)_v1.1.doc,REST,uddi:5dd235e9-3bef-4907-a6f6-a20e4b65641f
"15057738",농림수산식품교육문화정보원_표준코드국제코드 매핑 정보 서비스,농림수산식품교육문화정보원,JSON+XML,EPIS_NKOD_OP_OpenAPI활용가이드_농수축산물표준코드-국제표준코드매핑정보_v1.0.docx,REST,uddi:660edbd0-b446-4991-9adc-ec34cda4c25f
"15074595",한국예탁결제원_채권정보서비스,한국예탁결제원,XML,[한국예탁결제원]_채권정보_서비스_기술문서_20201229.docx,REST,uddi:ed3ac5ad-183f-4502-9f83-e391e943ab0d_202012281358
"15075626",서울올림픽기념국민체육진흥공단_경륜선수_훈련지_변동내역정보,서울올림픽기념국민체육진흥공단,XML,OpenAPI활용가이드_경륜선수_훈련지변동내역v1.0.docx,REST,uddi:b442ff9a-3e5d-4b85-bfe3-fdfd36f06b29
"15076256",재외동포재단_재외동포 단체정보 (신문/방송/언론),재외동포재단,JSON,"41.기술문서_재외동포재단_재외동포_단체정보_신문,방송,언론_v1.1.docx",REST,uddi:f80ea115-ed53-473a-b140-9b89b575b6a1_202102250920
"15036579",한국마사회 경마 매출 정보,한국마사회,XML,API38_한국마사회 경주별 마권매줄 순위 정보.docx,REST,uddi:4f303ca5-302a-4f1a-94b5-ae3ece365bbd
"15057847",한국마사회 경주 구간별 성적 정보,한국마사회,XML,API6_한국마사회 경주 구간별 성적정보.docx,REST,uddi:70a000ba-59d9-4619-a794-c2bf7f79972c
"15057896",한국마사회 경마 매출액 및 확정배당율,한국마사회,XML,API179_한국마사회 경마 매출액 및 확정배당율.docx,REST,uddi:7456142f-34b1-4fa1-a136-9a9eb2b640a5
"15057912",축산물품질평가원_축산물경락가격정보,축산물품질평가원,XML,축산물품질평가원_OpenAPI활용가이드_축산물등급판정서비스_경락가격정정보조회_v1.1.docx,REST,uddi:75b9abbc-c124-498f-8f73-d64ae34db8eb
"15057985",한국마사회 마필종합 상세정보,한국마사회,XML,"API42_한국마사회 마필종합 상세정보(서울,부산).docx",REST,uddi:7c5a8171-a601-4fd8-b179-868e0ce1d043
"15075602",공무원연금공단_은퇴자 공동체마을 이용현황,공무원연금공단,JSON+XML,GEPS_OpenAPI기술문서 공무원연금공단_은퇴자공동체마을 이용현황.docx,REST,uddi:fe54b83d-aef8-4906-a605-a57b6d708126_202103101315
"15037506",한국대학교육협의회 대학정보공시 교육여건 현황,한국대학교육협의회,XML,IROS4_OA_DV_0401_OpenAPI활용가이드_25.한국대학교육협의회(대학공시정보)_v2.00.docx,REST,uddi:1e5f946c-a5e6-41fc-b41e-c18fa5767a3b
"15058258",한국마사회 3착마 적중승식 예상배당률 정보,한국마사회,XML,API30_한국마사회 3착마 적중승식 예상배당률 정보.docx,REST,uddi:921f26dc-6cff-4538-97fa-b2b4e6be7cdf
"15058399","한국마사회 마필,기수,조교사 통산경주기록",한국마사회,XML,"API27_한국마사회 마필,기수,조교사 통산경주기록.docx",REST,uddi:9cf8cf9b-6a00-475d-9773-bf744561ddf4
"3043387",영상물등급위원회_비디오물 등급분류 목록,영상물등급위원회,XML,OpenAPI활용가이드_영상물등급위원회_통합본__최종1.7.docx,REST,uddi:b7acdb04-576c-4482-a172-f7c768458ee8
"15063975",한국마사회_입장인원정보,한국마사회,XML,API210_한국마사회 입장인원정보.docx,REST,uddi:9b81c48f-279e-40de-9b45-d1b25f30ee5c_202009241429
"15038198",한국승강기안전공단_건물별 승강기 정보,한국승강기안전공단,XML,공공데이터 오픈API 활용가이드_한국승강기안전공단_건물별승강기정보__v1.0.docx,REST,uddi:fee502c7-6086-4c95-93da-9d010b750333
"15058677",한국마사회 출전표 상세정보,한국마사회,XML,API26_한국마사회 출전표 상세정보.docx,REST,uddi:b4c159b2-9d99-440b-ba9b-8fd8b11e80ef
"15058764",전북개발공사_용지보상개요기준정보조회 서비스,전북개발공사,XML,전북개발공사 mis_용지보상정보공개서비스_v.1.1.doc,REST,uddi:bd83addf-3fbe-4afe-8116-bfce213c75f5
"15058779",한국마사회 경주마 성적 정보,한국마사회,XML,API15_한국마사회 경주마 성적 정보.docx,REST,uddi:bea48d68-29da-4d99-8bf4-88cc1290d148
"15000000",농림수산식품교육문화정보원_기관조사가격서비스,농림수산식품교육문화정보원,XML,IROS_SS_ID_DV_0501_OpenAPI활용가이드_한국농림수산정보센터_기관조사가격서비스__v1.1.doc,REST,uddi:dd13edb8-7c15-4465-b2af-ce94ecbb3cd6
"15000337",농림수산식품교육문화정보원_실시간경매속보서비스,농림수산식품교육문화정보원,XML,IROS_SS_ID_DV_0501_OpenAPI활용가이드_한국농림수산정보센터_실시간경매속보서비스__v1.1.doc,REST,uddi:2006b200-a779-4480-a6ac-c061f96a2f2c
"15000355",농림수산식품교육문화정보원_경락가격정보서비스,농림수산식품교육문화정보원,XML,IROS_SS_ID_DV_0501_OpenAPI활용가이드(한국농림수산정보센터_경락가격정보서비스)_v1.1.doc,REST,uddi:6f1a310f-acf4-4e5a-9709-ab6f11d9194d
"3037352",예금보험공사 예금자보호 금융상품,예금보험공사,JSON+XML,KDIC-NKOD-OA-19(오픈API 활용자가이드_예금자보호 금융상품 조회 서비스)_V1.1.hwp,REST,uddi:0f6fcb00-c313-461f-9a44-ac0ba1ea0321_202009211425
"15059113",여수광양항만공사_수출입화물 지역별 화물 수송 통계,여수광양항만공사,JSON+XML,여수광양항만공사_1차_OpenAPI활용가이드_v1.4.docx,REST,uddi:d9d1f5c1-5506-4e99-815c-bd8823dada3c
"15000366",한국문화관광연구원_관광자원통계서비스,한국문화관광연구원,XML,한국문화관광연구원 관광자원통계서비스 활용가이드_v1.1.docx,REST,uddi:491e168d-aadc-4ddb-8ff6-8fa3f6651e3e
