apicd,apinm,doculink,docunm
15079530,충청북도_농업생산통계 특용작물 생산량(톤) 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379346&fileDetailSn=1,149.OpenAPI활용가이드_충청북도_농업생산통계_특용작물_생산량현황_v1.0.docx
15079564,충청북도_증평소방서 소방대상물현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379461&fileDetailSn=1,136.OpenAPI활용가이드_충청북도_증평소방서_소방대상물현황_v1.0.docx
15079576,충청북도_보은소방서 의용소방대 속리산 119안전센터 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379474&fileDetailSn=1,132.OpenAPI활용가이드_충청북도_보은소방서_의용소방대_속리산119안전센터_현황_v1.0.docx
15079321,충청북도_동물위생시험소 가축질병 모니터링검사 월별 추진계획,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378760&fileDetailSn=1,173.OpenAPI활용가이드_충청북도_동물위생시험소_가축질병_모니터링검사_월별_추진계획_v1.0.docx
15081365,전라남도_전남 레포츠 명소 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002400263&fileDetailSn=1,기술문서양식_전남 레포츠 명소 정보.docx
15081349,전라남도_전남 기타 명소 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002400259&fileDetailSn=1,기술문서양식_전남 기타 명소 정보.docx
15084013,전라남도_전남TV 남도로의초대 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002400784&fileDetailSn=1,기술문서양식_전남TV 남도로의초대 정보.docx
15083990,전라남도_전남 해변 명소 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002400470&fileDetailSn=1,기술문서양식_전남 해변 명소 정보.docx
15025216,울산광역시 민방위 비상급수시설 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002345504&fileDetailSn=1,OpenAPI활용가이드_울산광역시공공데이터_민방위 비상급수시설 정보_API__v1.0.docx
3043775,울산광역시_착한가격업소 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001489965&fileDetailSn=0,OpenAPI활용가이드_울산광역시공공데이터_착한가격업소현황_API__v1.0.docx
15079481,충청북도_북부출장소 북부권 산림사업법인 등록현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379247&fileDetailSn=1,89.OpenAPI활용가이드_[충청북도_북부권_산림사업법인_등록현황]_v1.0.docx
15079551,충청북도_곤충별 농가 수 변화현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002379455&fileDetailSn=1,142.OpenAPI활용가이드_충청북도_곤충별_농가수_변화현황_v1.0.docx
15079371,충청북도_영동소방서 장비현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378839&fileDetailSn=1,165.OpenAPI활용가이드_충청북도_영동소방서_장비현황_v1.0.docx
15078917,충청북도_재난안전실 사회재난과 재난상황팀 원인별재난발생현황 자전거,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377976&fileDetailSn=1,36.OpenAPI활용가이드_[충청북도_원인별재난발생현황_자전거(2010_2019)]_v1.0.docx
15079355,충청북도_지역주도형 청년일자리 사업 추진현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378821&fileDetailSn=1,168.OpenAPI활용가이드_충청북도_기획관리실_청년정책담당관_지역주도형_청년일자리_사업_추진현황_v1.0.docx
15084016,전라남도_전남TV 남도문화유산 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002400788&fileDetailSn=1,기술문서양식_전남TV 남도문화유산 정보.docx
15074671,국민권익위원회_민원정책 질의응답조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002351850&fileDetailSn=1,[국권위]openAPI 민원정책 질의응답 조회서비스.docx
15079738,공정거래위원회_방문판매사업자 등록상세 제공 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387898&fileDetailSn=1,14.방문판매사업자 등록상세 제공 서비스 활용 가이드_v1.0.docx
15079690,공정거래위원회_방문판매사업자 등록변경현황 제공 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387899&fileDetailSn=1,15.방문판매사업자 등록변경현황 제공 서비스 활용 가이드_v1.0.docx
15081427,전라남도_전남 여행 가이드북 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002400419&fileDetailSn=1,기술문서양식_전남 여행 가이드북 정보.docx
15059222,공정거래위원회_대규모기업집단 소속회사 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001609383&fileDetailSn=0,오픈API활용가이드_대규모기업집단 소속회사 조회 서비스_공정거래위원회.docx
15079813,공정거래위원회_선불식할부거래업사업자 등록현황 통계 제공 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387908&fileDetailSn=1,24.선불식할부거래업사업자 등록현황 통계 제공 서비스 가이드_v1.0.docx
15079547,공정거래위원회_다단계판매사업자 등록현황 통계 제공 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002387886&fileDetailSn=1,4.다단계판매사업자 등록현황 통계 제공 서비스 활용 가이드_v1.0.docx
15061344,금융위원회_금융통계농협협동조합정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002273242&fileDetailSn=1,금융통계 활용자가이드_금융통계농협협동조합정보.docx
15058007,해양수산부_수협 산지조합 위판장 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002474236&fileDetailSn=1,6.[참고]기술문서양식 - 산지조합 위판장 현황.docx
15059210,해양수산부_수협 산지조합 창고 품목별 재고 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002474302&fileDetailSn=1,15.[참고]기술문서양식 - 조합창고 품목별 재고현황 정보.docx
15075847,해양수산부_해양용도구역_해양관광,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002358223&fileDetailSn=1,해양용도구역_해양관광_기술문서.docx
15059605,금융위원회_모기지론증권잔액현황정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002247631&fileDetailSn=1,오픈API 활용자가이드_금융위원회_모기지론증권잔액현황정보.docx
15059592,금융위원회_채권기본정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002247555&fileDetailSn=1,오픈API 활용자가이드_금융위원회_채권기본정보.docx
15068232,해양수산부_해양생태계 종합조사(근해생태분야) 정보제공 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002305274&fileDetailSn=1,26. 해양생태계종합조사_근해생태분야_정보제공서비스.docx
15068169,해양수산부_해양생태계 종합조사(갯벌생태분야) 정보제공 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002305179&fileDetailSn=1,22. 해양생태계종합조사_갯벌생태분야_정보제공서비스.docx
15059649,금융위원회_공시정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002248264&fileDetailSn=1,FSC-OA-(오픈API 활용자가이드_5_공시정보조회서비스)_v0.7.docx
15079264,통일부_북한 인물 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002381805&fileDetailSn=1,통일부 공공데이터 오픈API 활용가이드_북한 인물 조회 서비스.docx
15080336,외교부_국가·지역별 최신안전소식(코로나관련),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002471416&fileDetailSn=1,기술문서_외교부_국가_지역별_최신안전소식(코로나관련)_v1.5.docx
15057115,외교부_분야별 공석정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001617780&fileDetailSn=0,기술문서_분야별 공석정보_v1.6.docx
15059232,외교부_해외이주서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001220210&fileDetailSn=0,IROS3_OA_DV_0701_OpenAPI활용가이드_외교부(해외여행안전정보)_v1.0.docx
15076244,외교부_국가∙지역별 특별여행주의보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002368511&fileDetailSn=1,20.기술문서_외교부_국가_지역별_특별여행주의보_v1.1.docx
15076259,외교부_국가∙지역별 우리나라와의 공식관계,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002368421&fileDetailSn=1,5.기술문서_외교부_국가_지역별_우리나라와의_공식관계_v1.2.docx
15000827,외교부_여행경보제도,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001617832&fileDetailSn=0,기술문서_여행경보제도_v1.7.docx
15075723,해양수산부_연속정보 염분(3 분),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002366666&fileDetailSn=1,연속정보 염분(3분)_기술문서.docx
15074865,해양수산부_부산_특성평가격자,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002366743&fileDetailSn=1,부산-특성평가격자_기술문서.docx
15075720,해양수산부_연속정보 수온(15분),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002357896&fileDetailSn=1,연속정보 수온(15분)_기술문서.docx
3040133,관세청_시도별 수출입 실적,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002472065&fileDetailSn=1,관세청_OpenAPI활용가이드_v2.8.zip
3078813,관세청_대륙별 수출입실적,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002472082&fileDetailSn=1,관세청_OpenAPI활용가이드_v2.8.zip
15077094,국립암센터_폐암 라이브러리 항암 치료 목적별,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370843&fileDetailSn=1,국립암센터_폐암_집계정보_조회서비스_오픈API활용가이드_(23)항암_치료_목적별.docx
15001838,한국사회보장정보원_후원관리정보서비스 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002428449&fileDetailSn=1,IROS4_OA_DV_0401_OpenAPI활용가이드_16.한국사회보장정보원(후원관리정보조회)_v1.4.docx
15076724,국립암센터_신장암 라이브러리 환자 현재 흡연 여부,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002371056&fileDetailSn=1,국립암센터_신장암_집계정보_조회서비스_오픈API활용가이드_(5)환자_현재_흡연_여부.docx
15057042,국립암센터_방광암 레지스트리 메타 정보 제공 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002393844&fileDetailSn=1,국립암센터_OpenAPI활용가이드_방광암레지스트리메타정보제공서비스.hwp
15058752,한국노인인력개발원_자립형일자리 코드 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001251031&fileDetailSn=0,IROS4_OA_DV_0401_OpenAPI활용가이드_15.한국노인인력개발원(자립형노인일자리정보)_v1.0.docx
15059011,국민건강보험공단_의사소견서교육이수의료기관검색서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002477891&fileDetailSn=1,IROS5_OA_DV_0401_OpenAPI활용가이드_노인장기요양기관정보(국민건강보험공단)_의사소견서교육이수의료기관검색서비스_v1.1.docx
15059449,한국노인인력개발원_교육정보 목록 검색,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001287373&fileDetailSn=0,IROS4_OA_DV_0401_OpenAPI활용가이드_15.한국노인인력개발원(자립형노인일자리정보)_v1.1.docx
15059512,국립암센터_폐암 병기 조사 정보제공 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001605106&fileDetailSn=0,국립암센터_OpenAPI활용가이드_폐암병기조사정보제공서비스.hwp
3074384,건강보험심사평가원_치료재료정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002402629&fileDetailSn=1,OpenAPI활용가이드_건강보험심사평가원(치료재료정보조회서비스)_210701.hwp
15077008,국립암센터_대장암 라이브러리 방사선 치료처방 종류별,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370939&fileDetailSn=1,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(19)방사선_치료처방_종류별.docx
15076738,국립암센터_대장암 라이브러리 환자 과거 흡연 여부,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370850&fileDetailSn=1,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(6)환자_과거_흡연_여부.docx
15076746,국립암센터_대장암 라이브러리 환자 간질환 병력 여부,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370853&fileDetailSn=1,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(10)환자_간질환_병력_여부.docx
15076747,국립암센터_대장암 라이브러리 환자 암 병력 여부,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370854&fileDetailSn=1,국립암센터_대장암_집계정보_조회서비스_오픈API활용가이드_(11)환자_암_병력_여부.docx
15076715,국립암센터_신장암 라이브러리 환자 직업,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002371018&fileDetailSn=1,국립암센터_신장암_집계정보_조회서비스_오픈API활용가이드_(3)환자_직업.docx
15077030,국립암센터_폐암 라이브러리 환자수,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370076&fileDetailSn=1,국립암센터_폐암_집계정보_조회서비스_오픈API활용가이드_(1)환자수.docx
15077038,국립암센터_폐암 라이브러리 환자 직업,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370077&fileDetailSn=1,국립암센터_폐암_집계정보_조회서비스_오픈API활용가이드_(3)환자_직업.docx
15077053,국립암센터_폐암 라이브러리 환자 암 병력 여부,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370698&fileDetailSn=1,국립암센터_폐암_집계정보_조회서비스_오픈API활용가이드_(11)환자_암_병력_여부.docx
15077065,국립암센터_폐암 라이브러리 영상검사 종류별,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002370704&fileDetailSn=1,국립암센터_폐암_집계정보_조회서비스_오픈API활용가이드_(15)영상검사_종류별.docx
15017531,병무청_사회복무요원 제복 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001392983&fileDetailSn=0,MMA_OPENAIP_0014 사회복무요원 제복사이즈_v5.0_영문.docx
3066750,병무청 모집병 군별 특기별 지원가능 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001585777&fileDetailSn=0,MMA_OPENAIP_0015 모집병 지원가능분야 조회_v7.0_영문.docx
15078204,여성가족부_국민 다문화수용성실태조사 마이크로데이터 정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002383356&fileDetailSn=1,여성가족부_Open API_조회_서비스_활용가이드_v1.0 (다문화수용성실태조사 마이크로데이터 정보).docx
15021027,건강보험심사평가원_의약품성분약효정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002286991&fileDetailSn=1,OpenAPI활용가이드_건강보험심사평가원(의약품성분약효정보조회서비스).hwp
15057385,부산광역시_오늘의 수질 정보 조회,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001599711&fileDetailSn=0,부산_오늘의_수질_정보_조회.docx
15058319,부산광역시_대기행렬길이 정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001497923&fileDetailSn=0,14-11. TIS-NIA-API-14-오픈 API 활용자 가이드-대기행렬길이 정보조회서비스-v12.hwp
15059163,부산광역시_반여농산물도매시장 반입물량정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001600834&fileDetailSn=0,반여농산물도매시장 반입물량정보.docx
15063760,부산광역시_테마코드 목록 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002284105&fileDetailSn=1,[부산문화포털]OpenAPI활용가이드_테마코드목록.docx
15063856,부산광역시_클래식 상세 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002285027&fileDetailSn=1,[부산문화포털]OpenAPI활용가이드_클래식상세 .docx
15078904,충청북도_공중위생서비스평가 결과보고 (평가현황),https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377935&fileDetailSn=1,223.오픈API활용가이드_[충청북도_공중위생서비스평가_결과보고(평가현황)]_v1.0.docx
15078968,충청북도_환경분야정보 물환경 하천수질측정지점,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378081&fileDetailSn=1,210.오픈API활용가이드_[충청북도_환경분야정보_물환경_하천수질측정지점]_v1.0.docx
15063861,부산광역시_연극 상세 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002285039&fileDetailSn=1,[부산문화포털]OpenAPI활용가이드_연극상세.docx
15063564,부산광역시_부산해양체험정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002283104&fileDetailSn=1,OpenAPI활용가이드_부산시공공데이터_부산해양체험정보서비스.docx
15079395,충청북도_북부출장소 북부권 건설업체 행정처분 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378893&fileDetailSn=1,88.OpenAPI활용가이드_[충청북도_북부권_건설업체_행정처분_현황]_v1.0.docx
3076459,부산광역시_먹는물 공동시설(약수터) 수질검사 결과 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002365624&fileDetailSn=1,부산광역시_먹는물 공동시설(약수터) 수질검사 결과 정보.docx
15004512,부산광역시_착한가격업소,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001588821&fileDetailSn=0,부산 착한가격업소 조회.docx
15034012,부산광역시_방사능 분석결과 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002263908&fileDetailSn=1,방사능 분석결과 정보.docx
15079348,충청북도_도내 마을기업 지정 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378813&fileDetailSn=1,78.OpenAPI활용가이드_[충청북도_도내_마을기업_지정_현황]_v1.0.docx
15079326,충청북도_문화재연구원 운영인력 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378767&fileDetailSn=1,75.OpenAPI활용가이드_[충청북도_충청북도문화재연구원_운영인력_현황]_v1.0.docx
15079169,충청북도_충북도립대학교 학생 규모별 강좌수,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002378447&fileDetailSn=1,62.OpenAPI활용가이드_[충청북도_학생_규모별_강좌수]_v1.0.docx
15034021,부산광역시_구군 공개공지 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001493394&fileDetailSn=0,공개공지 현황 서비스.docx
15034067,부산광역시_음향신호기 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001616181&fileDetailSn=0,음향신호기 현황 서비스.docx
3057227,부산교통공사_계약 관리 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001349248&fileDetailSn=0,서비스명세서부산도시철도_계약현황목록.doc
15060064,충청남도 보령시_의료기관조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002255141&fileDetailSn=1,OpenApi활용가이드_보령시_보령시의료기관조회서비스.docx
15060286,충청남도 보령시_산업단지조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002257548&fileDetailSn=1,OpenApi활용가이드_보령시_보령시산업단지조회서비스.docx
15060297,충청남도 보령시_용역계약정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002385695&fileDetailSn=1,OpenApi활용가이드_보령시_용역계약정보조회서비스(20210422).docx
15060052,충청남도 보령시_공사수의계약정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002385700&fileDetailSn=1,OpenApi활용가이드_보령시_공사수의계약정보조회서비스(20210422).docx
3070628,부산시설공단 장례시설 이용현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001344871&fileDetailSn=0,활용가이드_부산시설공단_장사정보_정보_V1.0.docx
15001024,대구광역시_수질정보 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001225937&fileDetailSn=0,대구광역시상수도사업본부(수질정보조회서비스).docx
15074682,행정안전부_국가안전대진단 점검결과 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002355264&fileDetailSn=1,행정안전부_국가안전대진단 점검결과 정보 공개데이터_OpenAPI_기술명세서_20201223.docx
15000014,행정안전부_인빌쇼핑정보조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001343771&fileDetailSn=0,IROS_SS_ID_DV_0501_OpenAPI활용가이드(정보화마을_인빌쇼핑정보조회서비스)_v1.1.docx
15000221,행정안전부_봉사참여정보서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002394707&fileDetailSn=1,OpenAPI활용가이드_나눔포털_봉사참여정보서비스_v1.5.doc
15000786,행정안전부_전국어린이놀이시설안전교육통계정보서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001497363&fileDetailSn=0,20190103_OpenAPI활용가이드_행정안전부_전국어린이놀이시설__v3.1.docx
15000772,행정안전부_전국어린이놀이시설안전관리사업통계정보서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001497365&fileDetailSn=0,20190103_OpenAPI활용가이드_행정안전부_전국어린이놀이시설__v3.1.docx
15062115,세종특별자치시_통계 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002278355&fileDetailSn=1,[세종통계포털] 공공데이터포털 연계 기술문서양식(최종) (2).docx
15061208,한국지역정보개발원_정관 및 내규 조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002265535&fileDetailSn=1,기술문서_정관 및 내규 조회 서비스.docx
15000986,대전광역시도시철도공사_역간 소요시간/거리/요금_2020,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001494310&fileDetailSn=0,대전도시철도공사_오픈API_기술문서_역간소요시간_거리_요금_181213.docx
15013094,전국CCTV표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15013107,전국무료급식소표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15013116,전국무료와이파이표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15013193,전국세차장표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15021103,전국자동심장충격기표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15021107,전국자동차검사소표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15001156,한국예탁결제원_금융용어조회서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002468590&fileDetailSn=1,7. [한국예탁결제원 금융용어조회서비스] 기술문서 20211020.hwp
15003489,강북구도시관리공단 스포츠시설 현황,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001347011&fileDetailSn=0,서울특별시 강북구 스포츠센터 이용 현황_v1.0.docx
15063791,대전광역시도시철도공사_시설물 이용신청정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002287638&fileDetailSn=1,대전도시철도공사_오픈API_기술문서_시설물 이용신청정보_200903.docx
15056974,한국마사회 주행심사 상세결과,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539909&fileDetailSn=0,API20_한국마사회 주행심사 상세결과.docx
15028193,전국도로안내표지표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15028205,전국스마트가로등표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15003915,인천항만공사_인천항 선박 입출항 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002462404&fileDetailSn=1,OpenAPI활용가이드_인천항만공사_인천항 선박 입출항 정보_v1.6.docx
15003937,인천항만공사_인천항 예도선 통합 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002464667&fileDetailSn=1,OpenAPI활용가이드_인천항만공사_인천항 예도선 통합 정보_v1.6.docx
15003970,여수광양항만공사_관제정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001492473&fileDetailSn=0,여수광양항만공사_1차_OpenAPI활용가이드_v1.4.docx
15057181,한국마사회 기수변경 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539918&fileDetailSn=0,API10_한국마사회 기수변경 정보.docx
15028239,한국환경정책평가연구원_환경영향평가 위생공중보건정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001424907&fileDetailSn=0,위생공중보건정보서비스_참고문서.zip
15029071,전국개별공시지가정보표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15057292,전북개발공사_사업구분별보상개요조회 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001572784&fileDetailSn=0,전북개발공사 용지보상정보공개조회서비스_v.1.0.doc
15034535,전국여성안심지킴이집표준데이터,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=,
15074500,서민금융진흥원_맞춤 대출 상품 속성 정보 서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002354280&fileDetailSn=1,OpenAPI 활용가이드_v0.9.docx
15000017,한국문화관광연구원_관광실태조사서비스,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001473219&fileDetailSn=0,한국문화관광연구원 관광실태조사서비스 활용가이드_v1.1.docx
15033298,한국마사회 마주 정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539693&fileDetailSn=0,API14_한국마사회 마주 상세정보.docx
15075623,서울올림픽기념국민체육진흥공단_경륜선수_배번집계정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002357347&fileDetailSn=1,OpenAPI활용가이드_경륜선수별 배번집계정보_v1.1.docx
15036581,한국마사회 말 육성정보,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001541525&fileDetailSn=0,API176_한국마사회 육성훈련심사 정보.docx
15037098,한국마사회 제재내역,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001539923&fileDetailSn=0,"API180_한국마사회 경마 기수,말 제재내용.docx"
