id,organ,col
F100020967,서울특별시 강동구,36
F100049564,전라남도 영암군,7
F100046863,전라북도,14
F100041421,충청북도,10
F100007619,한국석유관리원,15
F100007620,한국석유관리원,15
F100007621,한국석유관리원,20
F100058426,공무원연금공단,4
F100033918,울산광역시,5
F100062773,공무원연금공단,17
F100061295,서울교통공사,6
F100016029,국가철도공단,7
F100016027,국가철도공단,7
F100032930,대전광역시 유성구,9
F100026009,대구광역시,8
F100026008,대구광역시,13
F100026235,대구광역시,28
F100015820,국가철도공단,7
F100015818,국가철도공단,7
F100065646,한국장학재단,6
F100027139,대구광역시,14
F100060812,한국주택금융공사,18
F100060766,한국주택금융공사,7
F100060858,한국주택금융공사,14
F100060816,한국주택금융공사,4
F100060813,한국주택금융공사,16
F100060811,한국주택금융공사,12
F100060817,한국주택금융공사,4
F100060765,한국주택금융공사,6
F100046431,전라북도 임실군,6
F100015296,국가철도공단,9
F100046432,전라북도 임실군,6
F100015294,국가철도공단,9
F100015292,국가철도공단,9
F100015290,국가철도공단,9
F100015288,국가철도공단,9
F100015286,국가철도공단,9
F100015284,국가철도공단,9
F100026857,대구광역시,9
F100026681,대구광역시,16
F100012173,환경부,4
F100031368,광주광역시 광산구,5
F100015912,국가철도공단,5
F100016914,한국교통안전공단,6
F100016915,한국교통안전공단,19
F100015910,국가철도공단,5
F100058695,한국발명진흥회,7
F100046862,전라북도,14
F100049242,전라남도 화순군,7
F100044236,충청남도 금산군,27
F100044244,충청남도 금산군,13
F100044328,충청남도 금산군,5
F100057247,대구광역시교육청 대구광역시동부교육지원청,3
F100012183,환경부,8
F100018265,방위사업청,7
F100024049,부산광역시 북구,13
F100006166,한국건강가정진흥원,6
F100033928,울산광역시,7
F100062752,공무원연금공단,20
F100035851,경기도 고양시,4
F100005818,국민연금공단,22
F100018260,방위사업청,25
F100063012,서울올림픽기념국민체육진흥공단,13
F100062646,공무원연금공단,17
F100062771,공무원연금공단,16
F100062707,공무원연금공단,4
F100044163,충청남도 예산군,11
F100023213,부산광역시 동구,3
F100062521,공무원연금공단,39
F100024346,부산광역시 북구,7
F100007758,한국지역난방공사,10
F100018985,한국데이터산업진흥원,11
F100007759,한국지역난방공사,10
F100007760,한국지역난방공사,10
F100007761,한국지역난방공사,9
F100046634,전라북도,17
F100046637,전라북도,15
F100029233,인천광역시,10
F100029238,인천광역시,4
F100060764,한국주택금융공사,5
F100060910,한국주택금융공사,14
F100031227,광주광역시 북구,5
F100016061,국가철도공단,7
F100016059,국가철도공단,7
F100031542,광주광역시 북구,5
F100016057,국가철도공단,7
F100016055,국가철도공단,7
F100005790,국민연금공단,22
F100013338,농림축산식품부,47
F100005789,국민연금공단,22
F100005788,국민연금공단,22
F100005787,국민연금공단,22
F100062636,공무원연금공단,18
F100062514,공무원연금공단,19
F100062732,공무원연금공단,10
F100062612,공무원연금공단,18
F100032538,대전광역시 유성구,9
F100059308,한국산업은행,37
F100008934,한국전기안전공사,10
F100064493,한국발명진흥회,6
F100002904,국방부,6
F100031114,광주광역시,6
F100038794,경기도 고양시,8
F100002865,국방부,15
F100038793,경기도 고양시,9
F100033316,대전광역시 유성구,7
F100060909,한국주택금융공사,31
F100029122,인천광역시,10
F100021409,서울특별시 동작구,10
F100029167,인천광역시,10
F100021402,서울특별시 동작구,10
F100029179,인천광역시,8
F100029201,인천광역시,27
F100024567,부산광역시 기장군,5
F100063013,서울올림픽기념국민체육진흥공단,13
F100063011,서울올림픽기념국민체육진흥공단,13
F100046891,전라북도,6
F100019793,세종특별자치시,26
F100046895,전라북도,8
F100006043,여성가족부,4
F100006044,여성가족부,4
F100026166,대구광역시 남구,4
F100060818,한국주택금융공사,17
F100060859,한국주택금융공사,10
F100060902,한국주택금융공사,17
F100060901,한국주택금융공사,20
F100060900,한국주택금융공사,18
F100060823,한국주택금융공사,11
F100060822,한국주택금융공사,22
F100060824,한국주택금융공사,7
F100021367,서울특별시 동작구,5
F100029250,인천광역시,8
F100014609,한국공항공사,6
F100029414,인천광역시,21
F100029415,인천광역시,21
F100016535,국토교통부,9
F100016537,국토교통부,7
F100016538,국토교통부,7
F100016540,국토교통부,7
F100016541,국토교통부,7
F100041950,충청북도,11
F100016543,국토교통부,7
F100013794,국토교통부,18
F100016925,국토교통부,10
F100059426,거제해양관광개발공사,31
F100047092,전라북도,10
F100002989,국방부,22
F100062602,공무원연금공단,4
F100062717,공무원연금공단,9
F100062730,공무원연금공단,27
F100033923,울산광역시,10
F100062729,공무원연금공단,17
F100010017,한국전력공사,6
F100066644,한국주택금융공사,
F100066665,한국주택금융공사,
F100066639,한국주택금융공사,
F100014857,주택도시보증공사,5
F100015002,주택도시보증공사,4
F100026023,대구광역시,12
F100016047,국가철도공단,7
F100016045,국가철도공단,7
F100026967,대구광역시,8
F100016043,국가철도공단,7
F100029203,인천광역시,9
F100029218,인천광역시,12
F100029232,인천광역시,8
F100062811,공무원연금공단,39
F100062642,공무원연금공단,10
F100062844,공무원연금공단,19
F100062775,공무원연금공단,17
F100060942,한국주택금융공사,20
F100060941,한국주택금융공사,19
F100046796,전라북도,5
F100060940,한국주택금융공사,14
F100060939,한국주택금융공사,19
F100060938,한국주택금융공사,14
F100060937,한국주택금융공사,4
F100014836,주택도시보증공사,7
F100066614,한국주택금융공사,38
F100017997,국토안전관리원,5
F100014900,주택도시보증공사,5
F100015273,국가철도공단,9
F100014901,주택도시보증공사,5
F100009998,한국전력공사,11
F100014902,주택도시보증공사,5
F100015268,국가철도공단,9
F100015266,국가철도공단,9
F100030078,인천광역시,11
F100035749,경기도 동두천시,10
F100062827,공무원연금공단,17
F100062825,공무원연금공단,17
F100062823,공무원연금공단,17
F100062562,공무원연금공단,10
F100062495,공무원연금공단,17
F100062513,공무원연금공단,18
F100033941,울산광역시 동구,4
F100033915,울산광역시 동구,11
F100064883,독립기념관,41
F100021720,서울특별시 서대문구,6
F100061473,서울올림픽기념국민체육진흥공단,14
F100041426,충청북도,10
F100041422,충청북도,10
F100029483,인천광역시,33
F100029487,인천광역시,6
F100029492,인천광역시,4
F100029493,인천광역시,6
F100029534,인천광역시,5
F100029535,인천광역시,12
F100029553,인천광역시,5
F100029571,인천광역시,13
F100051540,경상북도 문경시,6
F100050170,경상북도 문경시,4
F100016041,국가철도공단,7
F100016039,국가철도공단,7
F100016037,국가철도공단,7
F100051837,경상북도,6
F100054309,경상남도 함안군,15
F100032562,대전광역시 동구,5
F100051652,경상북도,12
F100032564,대전광역시 동구,4
F100055467,제주특별자치도,4
F100039000,경기도 김포시,3
F100055675,제주특별자치도,6
F100055827,제주특별자치도,7
F100056596,제주특별자치도,7
F100055879,제주특별자치도,9
F100055920,제주특별자치도,6
F100011690,환경부,5
F100031798,광주광역시,9
F100031697,광주광역시 광산구,7
F100066636,한국주택금융공사,
F100031695,광주광역시 광산구,8
F100014778,주택도시보증공사,10
F100014776,주택도시보증공사,10
F100014780,주택도시보증공사,10
F100016015,국가철도공단,7
F100016013,국가철도공단,7
F100061099,한국사학진흥재단,6
F100016011,국가철도공단,7
F100016009,국가철도공단,7
F100016007,국가철도공단,7
F100031982,광주광역시,5
F100051986,경상북도,59
F100051684,경상북도,19
F100065306,한국주택금융공사,10
F100044584,충청남도 아산시,10
F100044581,충청남도 아산시,14
F100016511,한국토지주택공사,11
F100007618,한국석유관리원,16
F100061342,해양환경공단,11
F100029610,인천광역시,12
F100015628,국가철도공단,9
F100029223,인천광역시,14
F100011483,한국수자원공사,7
F100030708,인천광역시,4
F100030710,인천광역시,4
F100029490,인천광역시,14
F100044337,충청남도 논산시,11
F100027677,인천광역시,7
F100029578,인천광역시,81
F100062838,공무원연금공단,16
F100062836,공무원연금공단,16
F100062907,공무원연금공단,38
F100031639,광주광역시,14
F100005775,국민연금공단,22
F100017976,주택도시보증공사,12
F100017978,주택도시보증공사,12
F100005774,국민연금공단,22
F100017979,주택도시보증공사,12
F100005773,국민연금공단,22
F100005772,국민연금공단,22
F100062543,공무원연금공단,15
F100062769,공무원연금공단,40
F100062703,공무원연금공단,9
F100061472,서울올림픽기념국민체육진흥공단,8
F100010052,한국지역난방공사,9
F100009823,한국가스공사,3
F100005786,국민연금공단,22
F100056539,제주특별자치도,7
F100051693,경상북도,30
F100002894,국방부,17
F100002896,국방부,7
F100002897,국방부,33
F100012207,한국수자원공사,7
F100031167,광주광역시 북구,5
F100016069,국가철도공단,7
F100031168,광주광역시 북구,5
F100016067,국가철도공단,7
F100016065,국가철도공단,7
F100016063,국가철도공단,7
F100024823,부산광역시 동래구,5
F100016921,한국교통안전공단,6
F100038362,경기도 부천시,6
F100015916,국가철도공단,5
F100015914,국가철도공단,5
F100016918,한국교통안전공단,10
F100044583,충청남도 아산시,10
F100026236,대구광역시,28
F100026079,대구광역시,10
F100031188,광주광역시,8
F100058356,한국영상자료원,18
F100016051,국가철도공단,7
F100032322,광주광역시 북구,17
F100016049,국가철도공단,7
F100016912,한국교통안전공단,13
F100015858,국가철도공단,5
F100015856,국가철도공단,5
F100016913,한국교통안전공단,12
F100016916,한국교통안전공단,14
F100016955,한국교통안전공단,4
F100016501,한국교통안전공단,7
F100037328,경기도 안산시,21
F100016502,한국교통안전공단,14
F100062618,공무원연금공단,17
F100062737,공무원연금공단,17
F100062712,공무원연금공단,13
F100062616,공무원연금공단,17
F100062594,공무원연금공단,20
F100062596,공무원연금공단,17
F100005822,국민연금공단,22
F100046814,전라북도,7
F100042964,충청북도,8
F100007764,한국지역난방공사,12
F100008965,한국지역난방공사,3
F100041769,충청북도,13
F100008967,한국지역난방공사,3
F100007617,한국석유관리원,13
F100013574,농림축산식품부,4
F100014777,주택도시보증공사,10
F100014781,주택도시보증공사,10
F100015318,국가철도공단,9
F100016035,국가철도공단,7
F100016033,국가철도공단,7
F100016031,국가철도공단,7
F100034367,울산광역시 남구,10
F100046787,전라북도 임실군,10
F100033240,대전광역시,7
F100026842,대구도시철도공사,7
F100064550,한국언론진흥재단,3
F100063955,한국언론진흥재단,3
F100063905,한국언론진흥재단,3
F100054194,경상남도 의령군,11
F100031616,광주광역시,29
F100059889,강북구도시관리공단,20
F100050198,경상북도,7
F100062718,공무원연금공단,19
F100018550,과학기술정보통신부 중앙전파관리소,3
F100062609,공무원연금공단,12
F100041364,충청북도,10
F100042742,충청북도,9
F100046864,전라북도,14
F100042595,충청북도,7
F100023503,부산광역시 북구,4
F100009805,한국가스공사,7
F100009819,한국가스공사,3
F100009809,한국가스공사,7
F100034539,울산광역시,12
F100009807,한국가스공사,7
F100021408,서울특별시 동작구,10
F100026230,대구광역시,28
F100026231,대구광역시,28
F100016053,국가철도공단,7
F100062509,공무원연금공단,26
F100062750,공무원연금공단,39
F100058408,공무원연금공단,4
F100062711,공무원연금공단,7
F100033909,울산광역시,11
F100062644,공무원연금공단,7
F100062608,공무원연금공단,5
F100062727,공무원연금공단,18
F100062721,공무원연금공단,50
F100062606,공무원연금공단,4
F100062725,공무원연금공단,18
F100062723,공무원연금공단,18
F100047001,전라북도,14
F100044185,충청남도 금산군,7
F100007628,한국석유관리원,15
F100007622,한국석유관리원,13
F100008974,한국지역난방공사,10
F100062592,공무원연금공단,18
F100006134,한국건강가정진흥원,4
F100054629,경상남도 남해군,9
F100043028,충청북도,7
F100008068,한국지역난방공사,7
F100008069,한국지역난방공사,7
F100041770,충청북도,14
F100008691,한국가스공사,18
F100042887,충청북도,8
F100007747,한국지역난방공사,11
F100041536,충청북도,11
F100007753,한국지역난방공사,11
F100017777,한국토지주택공사,13
F100060862,한국주택금융공사,10
F100032312,광주광역시 북구,5
F100015248,국가철도공단,9
F100015246,국가철도공단,9
F100015244,국가철도공단,9
F100031582,광주광역시 광산구,8
F100031580,광주광역시 광산구,8
F100031572,광주광역시 광산구,6
F100031570,광주광역시 광산구,9
F100031561,광주광역시 광산구,27
F100002976,국방부,5
F100015922,국가철도공단,4
F100016671,한국교통안전공단,6
F100005796,국민연금공단,22
F100005795,국민연금공단,22
F100017973,주택도시보증공사,12
F100005794,국민연금공단,22
F100026198,대구광역시,11
F100017086,한국교통안전공단,7
F100016080,한국교통안전공단,10
F100015840,국가철도공단,5
F100038830,경기도 부천시,8
F100016947,한국교통안전공단,4
F100015838,국가철도공단,5
F100017070,한국교통안전공단,8
F100015836,국가철도공단,7
F100060946,한국주택금융공사,4
F100060945,한국주택금융공사,8
F100060944,한국주택금융공사,12
F100060943,한국주택금융공사,9
F100031800,광주광역시,10
F100015298,국가철도공단,9
F100031631,광주광역시 광산구,9
F100014325,주택도시보증공사,14
F100062684,공무원연금공단,17
F100062682,공무원연금공단,17
F100062580,공무원연금공단,16
F100046523,전라북도,3
F100001020,해양수산부,13
F100000408,해양수산부,18
F100046887,전라북도,14
F100047004,전라북도,7
F100017019,한국교통안전공단,4
F100018257,방위사업청,40
F100039077,경기도 남양주시,12
F100053595,경상남도 함안군,16
F100046890,전라북도,7
F100030095,인천광역시,19
F100026237,대구광역시,28
F100015310,국가철도공단,9
F100001895,법무부,23
F100062834,공무원연금공단,13
F100015264,국가철도공단,9
F100038824,경기도 부천시,8
F100026650,대구광역시,8
F100064494,한국사학진흥재단,5
F100013785,한국교통안전공단,5
F100016513,한국교통안전공단,3
F100016349,한국교통안전공단,23
F100016525,한국교통안전공단,3
F100016602,한국교통안전공단,5
F100024377,부산광역시 동래구,6
F100024381,부산광역시 동래구,4
F100026205,대구광역시,26
F100012954,한국산업안전보건공단,8
F100012523,한국산업안전보건공단,8
F100005793,국민연금공단,22
F100017972,주택도시보증공사,12
F100058273,서울주택도시공사,2
F100017971,주택도시보증공사,12
F100005792,국민연금공단,22
F100046817,전라북도,8
F100007581,한국에너지기술평가원,4
F100008984,한국지역난방공사,5
F100062734,공무원연금공단,20
F100062598,공무원연금공단,17
F100049593,전라남도 광양시,8
F100038479,경기도 의왕시,10
F100006409,산림청,6
F100014571,한국공항공사,5
F100008719,한국가스공사,10
F100001032,해양수산부,10
F100014497,한국공항공사,9
F100042549,충청북도 청주시,29
F100015612,국가철도공단,8
F100006027,한국청소년활동진흥원,13
F100006029,한국청소년활동진흥원,15
F100014487,한국공항공사,12
F100015610,국가철도공단,10
F100023244,부산광역시 사하구,5
F100024731,부산광역시 사하구,5
F100038191,경기도 이천시,8
F100005667,국민연금공단,10
F100012205,한국수자원공사,10
F100053456,경상남도 산청군,20
F100039740,강원도 원주시,8
F100052632,경상남도 거제시,9
F100052629,경상남도 거제시,6
F100028918,인천시설공단,5
F100057912,세종특별자치시교육청 세종특별자치시평생교육학습관,26
F100032571,대전광역시 동구,7
F100001794,법무부,6
F100058354,한국영상자료원,
F100058353,한국영상자료원,
F100058358,한국영상자료원,
F100051985,경상북도,3
F100066674,한국주택금융공사,25
F100059507,거제해양관광개발공사,25
F100015282,국가철도공단,9
F100027312,대구광역시,11
F100046463,전라북도 임실군,14
F100029417,인천광역시,9
F100029436,인천광역시,18
F100029478,인천광역시,18
F100024301,부산광역시 금정구,9
F100015778,국가철도공단,10
F100015776,국가철도공단,10
F100015774,국가철도공단,12
F100015771,국가철도공단,12
F100015768,국가철도공단,12
F100015764,국가철도공단,12
F100015758,국가철도공단,12
F100015737,국가철도공단,8
F100015735,국가철도공단,8
F100015733,국가철도공단,8
F100054024,경상남도 남해군,6
F100005671,국민연금공단,3
F100022553,부산광역시 사하구,5
F100051653,경상북도,11
F100051663,경상북도,12
F100051942,경상북도,15
F100045355,전라북도,12
F100054002,경상남도 남해군,11
F100026164,대구광역시 남구,11
F100062940,공무원연금공단,13
F100062872,공무원연금공단,39
F100062939,공무원연금공단,10
F100058424,공무원연금공단,19
F100062934,공무원연금공단,15
F100062870,공무원연금공단,19
F100015834,국가철도공단,7
F100013802,한국교통안전공단,22
F100016601,한국교통안전공단,6
F100025069,부산광역시 연제구,6
F100015830,국가철도공단,7
F100037687,경기도 평택시,6
F100027138,대구광역시,12
F100015826,국가철도공단,7
F100015824,국가철도공단,7
F100039649,강원도 원주시,4
F100024426,부산광역시 중구,6
F100025324,부산광역시 부산진구,7
F100052659,경상남도 거제시,7
F100052619,경상남도 거제시,9
F100007035,중소기업기술정보진흥원,9
F100006897,중소기업기술정보진흥원,10
F100066527,한국소비자원,7
F100061354,강북구도시관리공단,8
F100059699,광주환경공단,19
F100033117,대전광역시,15
F100060953,한국주택금융공사,18
F100031819,광주광역시,6
F100045421,전라북도,13
F100065711,한국주택금융공사,11
F100065712,한국주택금융공사,16
F100005801,국민연금공단,22
F100032109,광주광역시,6
F100005800,국민연금공단,22
F100049269,전라남도,10
F100005799,국민연금공단,22
F100017977,주택도시보증공사,12
F100049270,전라남도,10
F100048777,전라남도 영암군,16
F100017967,주택도시보증공사,12
F100005798,국민연금공단,22
F100062673,공무원연금공단,20
F100044209,충청남도 금산군,6
F100044211,충청남도 금산군,6
F100009802,한국가스공사,7
F100022810,부산광역시 북구,6
F100054630,경상남도 남해군,6
F100040390,강원도 철원군,21
F100040285,강원도 철원군,13
F100040528,강원도 철원군,24
F100029207,인천광역시,9
F100029213,인천광역시,4
F100029084,인천광역시,8
F100029689,인천광역시,11
F100029164,인천광역시,9
F100006894,중소기업기술정보진흥원,9
F100054798,경상남도 진주시,11
F100051601,경상북도 문경시,2
F100052861,경상남도 양산시,22
F100052896,경상남도 양산시,15
F100052358,경상남도 양산시,4
F100052017,경상북도 영주시,16
F100052372,경상남도 양산시,15
F100047992,전라남도 곡성군,12
F100015822,국가철도공단,7
F100060936,한국주택금융공사,7
F100035807,경기도 안산시,11
F100060935,한국주택금융공사,13
F100060933,한국주택금융공사,13
F100060932,한국주택금융공사,9
F100060931,한국주택금융공사,17
F100053873,경상남도 의령군,7
F100016350,한국교통안전공단,5
F100016500,한국교통안전공단,11
F100015920,국가철도공단,4
F100032108,광주광역시,8
F100016651,한국교통안전공단,6
F100015918,국가철도공단,5
F100016911,한국교통안전공단,4
F100057977,한국발명진흥회,6
F100014065,국토교통부,9
F100065714,한국주택금융공사,21
F100065716,한국주택금융공사,27
F100065717,한국주택금융공사,11
F100065718,한국주택금융공사,5
F100028881,인천광역시 서구,7
F100029115,인천광역시 서구,9
F100028879,인천광역시 서구,7
F100028800,인천광역시 서구,8
F100015794,국가철도공단,10
F100015788,국가철도공단,10
F100015786,국가철도공단,10
F100015784,국가철도공단,10
F100015782,국가철도공단,10
F100040839,강원도 강릉시,5
F100063331,예금보험공사,13
F100065713,한국주택금융공사,8
F100031238,광주광역시 동구,6
F100024971,부산광역시 서구,4
F100050202,경상북도,9
F100060581,한국주택금융공사,
F100031008,광주광역시,14
F100031910,광주광역시,10
F100024792,부산광역시 중구,11
F100009199,한국가스공사,9
F100034549,울산광역시,15
F100028574,인천광역시,17
F100041341,충청북도,22
F100010524,한국지역난방공사,6
F100041340,충청북도,22
F100041339,충청북도,22
F100027680,인천광역시,8
F100025912,대구광역시 남구,5
F100027526,인천광역시,8
F100004293,교육부 국사편찬위원회,6
F100033417,대전광역시,8
F100033418,대전광역시,7
F100033419,대전광역시,8
F100065672,태권도진흥재단,7
F100059566,한국산업은행,26
F100014543,한국공항공사,10
F100031829,광주광역시,8
F100047052,전라북도,15
F100051682,경상북도,5
F100014535,한국공항공사,6
F100022077,서울특별시 용산구,6
F100031849,광주광역시,5
F100025228,부산광역시 기장군,6
F100012849,한국산업안전보건공단,13
F100027439,인천광역시 서구,6
F100053035,경상남도 사천시,16
F100030242,인천광역시 서구,14
F100014064,국토교통부,9
F100014069,국토교통부,9
F100009259,한국전기안전공사,11
F100050890,경상북도 경주시,20
F100002880,국방부,5
F100062614,공무원연금공단,17
F100062600,공무원연금공단,17
F100062715,공무원연금공단,9
F100033919,울산광역시,59
F100041423,충청북도,10
F100061474,서울올림픽기념국민체육진흥공단,14
F100041356,충청북도,10
F100034538,울산광역시,13
F100041362,충청북도,10
F100038959,경기도 양평군,8
F100061469,서울올림픽기념국민체육진흥공단,42
F100031239,광주광역시 동구,6
F100031245,광주광역시 동구,5
F100005642,국민연금공단,10
F100031229,광주광역시 동구,5
F100031230,광주광역시 동구,7
F100063396,양산시시설관리공단,11
F100014720,한국교통안전공단,13
F100053365,경상남도 산청군,11
F100054278,경상남도 산청군,6
F100054280,경상남도 산청군,5
F100054286,경상남도 산청군,10
F100054284,경상남도 산청군,7
F100054288,경상남도 산청군,6
F100054293,경상남도 산청군,5
F100054295,경상남도 산청군,6
F100054282,경상남도 산청군,4
F100034558,울산광역시,9
F100052029,경상북도 포항시,5
F100062856,공무원연금공단,13
F100062854,공무원연금공단,19
F100062913,공무원연금공단,4
F100062852,공무원연금공단,10
F100015279,국가철도공단,9
F100016880,국토안전관리원,4
F100015277,국가철도공단,9
F100018000,국토안전관리원,7
F100046502,전라북도 임실군,7
F100015275,국가철도공단,9
F100015271,국가철도공단,9
F100014898,주택도시보증공사,5
F100007427,중소벤처기업진흥공단,9
F100037507,경기도 하남시,6
F100029986,인천광역시,56
F100045224,전라북도 익산시,4
F100039091,경기도 수원시,11
F100015668,국가철도공단,7
F100016075,국가철도공단,7
F100016073,국가철도공단,7
F100015730,국가철도공단,8
F100014718,한국교통안전공단,12
F100007272,중소벤처기업진흥공단,11
F100014858,한국교통안전공단,14
F100062652,공무원연금공단,22
F100016347,한국교통안전공단,21
F100016343,한국교통안전공단,21
F100063575,양산시시설관리공단,10
F100016344,한국교통안전공단,21
F100015643,국가철도공단,8
F100032568,대전광역시 동구,4
F100014890,주택도시보증공사,5
F100041367,충청북도,10
F100061470,서울올림픽기념국민체육진흥공단,43
F100041363,충청북도,10
F100062867,공무원연금공단,11
F100007625,한국석유관리원,13
F100062866,공무원연금공단,13
F100005785,국민연금공단,22
F100064122,서울주택도시공사,7
F100005784,국민연금공단,22
F100045470,전라북도,9
F100064134,서울주택도시공사,7
F100005783,국민연금공단,22
F100005782,국민연금공단,22
F100064132,서울주택도시공사,7
F100005781,국민연금공단,22
F100046650,전라북도,5
F100034563,울산광역시,3
F100034565,울산광역시,6
F100034566,울산광역시,4
F100049090,전라남도 화순군,10
F100034578,울산광역시,8
F100034261,울산광역시,8
F100033060,대전광역시,20
F100033091,대전광역시,17
F100033104,대전광역시,6
F100064543,한국언론진흥재단,3
F100063898,한국언론진흥재단,3
F100063948,한국언론진흥재단,3
F100061453,그랜드코리아레저(주),4
F100013313,농림축산식품부,14
F100013335,농림축산식품부,5
F100004212,경찰청 대전광역시경찰청,9
F100031518,광주광역시 광산구,24
F100036047,경기도 성남시,13
F100053872,경상남도 의령군,7
F100024333,부산광역시 동래구,4
F100026682,대구광역시,21
F100046981,전라북도,5
F100062743,공무원연금공단,40
F100062676,공무원연금공단,39
F100062591,공무원연금공단,5
F100062620,공무원연금공단,17
F100062741,공무원연금공단,19
F100062686,공무원연금공단,17
F100062739,공무원연금공단,10
F100062689,공무원연금공단,14
F100045157,전라북도 임실군,10
F100042963,충청북도,13
F100051850,경상북도,7
F100014891,주택도시보증공사,5
F100014892,주택도시보증공사,5
F100029320,인천광역시,8
F100029443,인천광역시,7
F100029494,인천광역시,6
F100029495,인천광역시,6
F100029398,인천광역시,20
F100029240,인천광역시,22
F100047076,전라북도 완주군,32
F100033810,울산광역시 남구,7
F100045163,전라북도 완주군,10
F100045171,전라북도 완주군,4
F100045172,전라북도 완주군,11
F100046499,전라북도 완주군,4
F100033823,울산광역시 남구,9
F100038906,경기도 양평군,8
F100021279,서울특별시 양천구,7
F100005780,국민연금공단,22
F100059264,한국조폐공사,4
F100060930,한국주택금융공사,11
F100060929,한국주택금융공사,12
F100038190,경기도 이천시,8
F100065744,양주시시설관리공단,6
F100055976,제주특별자치도,8
F100044147,충청남도 아산시,8
F100010018,한국전력공사,7
F100015316,국가철도공단,9
F100015314,국가철도공단,9
F100015312,국가철도공단,9
F100021616,서울특별시 금천구,5
F100015308,국가철도공단,9
F100015306,국가철도공단,9
F100015304,국가철도공단,9
F100015302,국가철도공단,9
F100015300,국가철도공단,9
F100048512,전라남도 곡성군,14
F100004213,경찰청 대전광역시경찰청,8
F100013209,농림축산식품부,12
F100013436,농림축산식품부,8
F100028798,인천광역시 서구,7
F100029817,인천광역시 서구,13
F100028882,인천광역시 서구,7
F100028893,인천광역시 서구,12
F100028880,인천광역시 서구,6
F100028547,인천광역시 서구,8
F100029303,인천광역시 서구,10
F100015654,국가철도공단,8
F100051667,경상북도,15
F100051671,경상북도,13
F100051677,경상북도,10
F100005652,국민연금공단,6
F100046894,전라북도,8
F100057263,대구광역시교육청 대구광역시서부교육지원청,8
F100012124,환경부 국립환경인재개발원,72
F100030070,인천광역시,21
F100029962,인천광역시,17
F100010179,한국지역난방공사,9
F100029640,인천광역시,19
F100015624,국가철도공단,9
F100030058,인천광역시,50
F100029875,인천광역시,6
F100025958,대구광역시 남구,4
F100030069,인천광역시,10
F100062842,공무원연금공단,22
F100062709,공무원연금공단,20
F100062840,공무원연금공단,22
F100013582,농림축산식품부,4
F100021516,서울특별시 양천구,8
F100061509,강남구도시관리공단,15
F100000194,해양수산부,13
F100001075,해양수산부,64
F100013429,농림축산식품부,8
F100013430,농림축산식품부,9
F100004207,경찰청 대전광역시경찰청,4
F100013431,농림축산식품부,8
F100013432,농림축산식품부,8
F100048550,전라남도 곡성군,24
F100013433,농림축산식품부,8
F100013434,농림축산식품부,8
F100013435,농림축산식품부,8
F100013390,농림축산식품부,6
F100013135,농림축산식품부,21
F100024291,부산광역시 금정구,3
F100049518,전라남도,15
F100058698,한국발명진흥회,7
F100058697,한국발명진흥회,6
F100004121,도로교통공단,7
F100060794,한국주택금융공사,5
F100060810,한국주택금융공사,15
F100060750,한국주택금융공사,7
F100060793,한국주택금융공사,5
F100060792,한국주택금융공사,8
F100060791,한국주택금융공사,3
F100060788,한국주택금융공사,13
F100060790,한국주택금융공사,11
F100060789,한국주택금융공사,10
F100060847,한국주택금융공사,8
F100060787,한국주택금융공사,9
F100002878,국방부,4
F100030103,인천광역시,13
F100030043,인천광역시,11
F100051680,경상북도,4
F100049761,전라남도,9
F100020130,서울특별시 강동구,9
F100050216,경상북도,10
F100051835,경상북도,8
F100014885,주택도시보증공사,5
F100051688,경상북도,7
F100014886,주택도시보증공사,5
F100014887,주택도시보증공사,5
F100065709,한국주택금융공사,20
F100051694,경상북도,14
F100038427,경기도 안산시,4
F100051957,경상북도,5
F100014889,주택도시보증공사,5
F100016600,한국철도공사,7
F100022924,부산광역시 기장군,6
F100036181,경기도 평택시,16
F100004139,도로교통공단,233
F100062850,공무원연금공단,13
F100062911,공무원연금공단,19
F100062847,공무원연금공단,17
F100062846,공무원연금공단,17
F100062909,공무원연금공단,38
F100001948,법무부,6
F100062666,공무원연금공단,19
F100062757,공무원연금공단,18
F100062755,공무원연금공단,17
F100062668,공무원연금공단,11
F100062582,공무원연금공단,13
F100062587,공무원연금공단,38
F100024395,부산광역시 동래구,5
F100038142,경기도 이천시,
F100005802,국민연금공단,22
F100063578,서울주택도시공사,7
F100005821,국민연금공단,22
F100005835,국민연금공단,22
F100008611,한국에너지기술평가원,25
F100061543,서울주택도시공사,9
F100062672,공무원연금공단,11
F100062749,공무원연금공단,13
F100062624,공무원연금공단,18
F100062747,공무원연금공단,11
F100062745,공무원연금공단,19
F100022058,서울특별시 서대문구,2
F100040847,강원도 강릉시,6
F100015250,국가철도공단,9
F100024383,부산광역시 동래구,3
F100022006,서울특별시 동작구,6
F100014511,한국공항공사,14
F100030051,인천광역시,5
F100021373,서울특별시 동작구,5
F100030061,인천광역시,6
F100029058,인천광역시,6
F100021405,서울특별시 동작구,10
F100021406,서울특별시 동작구,10
F100021404,서울특별시 동작구,10
F100030048,인천광역시,5
F100017970,주택도시보증공사,12
F100013337,농림축산식품부,56
F100017969,주택도시보증공사,12
F100005791,국민연금공단,22
F100018882,한국인터넷진흥원,15
F100061522,한국조폐공사,3
F100065741,양주시시설관리공단,11
