경기도 여주시(C038),1840,246
경기도 오산시(C040),196662,0
경기도 용인시(C041),432,0
경기도 의왕시(C042),4753,755
경기도 의정부시(C043),632,1
경기도 이천시(C044),110,0
경기도 파주시(C045),6258,29
경기도 평택시(C046),15311,698
경기도 포천시(C047),12362,608
경기도 하남시(C048),5468,0
경기도 화성시(C049),394130,13645
경상남도 거제시(C050),8472,0
경상남도 거창군(C051),20610,21
경상남도 김해시(C053),535773,401
경상남도 남해군(C054),22368,255
경상남도 밀양시(C055),113888,7573
경상남도 사천시(C056),112940,146
경상남도 산청군(C057),166,0
경상남도 양산시(C058),13077,170
경상남도 의령군(C059),316,0
경상남도 진주시(C060),1995,15
경상남도 창원시(C062),560,349
경상남도 통영시(C063),12176,0
경상남도 하동군(C064),1332,22
경상남도 함안군(C065),8734,1775
경상남도 함양군(C066),1266,0
경상북도 경주시(C069),839,2
경상북도 구미시(C071),295767,0
경상북도 군위군(C072),112,0
경상북도 김천시(C073),311760,49799
경상북도 문경시(C074),1815,970
경상북도 봉화군(C075),956,14
경상북도 성주군(C077),236,0
경상북도 안동시(C078),1080,0
경상북도 영주시(C081),267,0
경상북도 영천시(C082),37,0
경상북도 울진군(C085),280006,644
경상북도 칠곡군(C089),20,0
경상북도 포항시(C090),9708,34
광주광역시 광산구(C091),884765,265
광주광역시 남구(C092),265,154
광주광역시 동구(C093),14182,499
광주광역시 북구(C094),31953,391
광주광역시 서구(C095),136260,1
대구광역시 남구(C096),25,0
대구광역시 달서구(C097),28,19
대구광역시 달성군(C098),6253,113
대구광역시 동구(C099),2216,0
대구광역시 북구(C100),363,1
대구광역시 서구(C101),13785,3193
대구광역시 수성구(C102),2065,124
대구광역시 중구(C103),220,8
대전광역시 동구(C105),439984,72137
대전광역시 서구(C106),46962,0
대전광역시 중구(C108),1142,0
부산광역시 강서구(C109),747857,0
부산광역시 금정구(C110),398,0
부산광역시 기장군(C111),6762,23
부산광역시 남구(C112),778,0
부산광역시 동구(C113),7347,214
부산광역시 동래구(C114),32,0
부산광역시 부산진구(C115),13018,4124
부산광역시 북구(C116),842,0
부산광역시 사상구(C117),28649,98
부산광역시 사하구(C118),60363,8692
부산광역시 서구(C119),12086,225
부산광역시 수영구(C120),2041,1425
부산광역시 연제구(C121),134322,6
부산광역시 영도구(C122),32812,7
부산광역시 중구(C123),21,0
부산광역시 해운대구(C124),3804,76
서울특별시 강남구(C125),13015,123
서울특별시 강동구(C126),2063,0
서울특별시 강북구(C127),13,0
서울특별시 강서구(C128),507,103
서울특별시 광진구(C130),61,1
서울특별시 구로구(C131),132,0
서울특별시 금천구(C132),574,12
서울특별시 동대문구(C135),490,113
서울특별시 동작구(C136),15666,2426
서울특별시 서대문구(C138),402,9
서울특별시 서초구(C139),472,0
서울특별시 성동구(C140),65940,0
서울특별시 송파구(C142),9,0
서울특별시 양천구(C143),30,18
서울특별시 영등포구(C144),1696,7
서울특별시 용산구(C145),289,0
서울특별시 종로구(C147),5476,258
서울특별시 중구(C148),924,0
서울특별시 중랑구(C149),63275,129
울산광역시 남구(C150),390000,139
울산광역시 동구(C151),198104,91547
울산광역시 북구(C152),16217,1560
울산광역시 울주군(C153),10638,14
울산광역시 중구(C154),199448,242
인천광역시 강화군(C155),722,1
인천광역시 계양구(C156),281,0
인천광역시 남동구(C157),20923,8
인천광역시 미추홀구(C159),182,0
인천광역시 부평구(C160),261218,41
인천광역시 서구(C161),24806,1
인천광역시 옹진군(C163),89,0
인천광역시 중구(C164),693067,12
전라남도 곡성군(C167),39,0
전라남도 광양시(C168),32,0
전라남도 구례군(C169),148,0
전라남도 나주시(C170),40354,30
전라남도 목포시(C172),480728,79988
전라남도 보성군(C174),8,0
전라남도 순천시(C175),3460,10
전라남도 신안군(C176),51773,2868
전라남도 여수시(C177),10647,17
전라남도 영암군(C179),380,48
전라남도 완도군(C180),362,16
전라남도 장성군(C181),234,0
전라남도 함평군(C184),1686,36
전라남도 화순군(C186),5542,0
전라북도 고창군(C187),12,12
전라북도 군산시(C188),44208,0
전라북도 남원시(C190),2011,0
전라북도 무주군(C191),3196,212
전라북도 부안군(C192),109,0
전라북도 순창군(C193),83,0
전라북도 완주군(C194),362094,171581
전라북도 익산시(C195),642,0
전라북도 임실군(C196),132,0
전라북도 장수군(C197),1792,0
전라북도 전주시(C198),1196214,71006
전라북도 진안군(C200),152151,1
충청남도 계룡시(C203),18340,10086
충청남도 공주시(C204),497,122
충청남도 금산군(C205),5027,0
충청남도 논산시(C206),36318,2
충청남도 당진시(C207),72803,61
충청남도 보령시(C208),350375,28
충청남도 부여군(C209),93,15
충청남도 서산시(C210),22067,35
충청남도 서천군(C211),202578,19875
충청남도 아산시(C212),1904648,373218
충청남도 예산군(C213),1626,130
충청남도 천안시(C214),2578,0
충청남도 청양군(C215),80840,26417
충청남도 홍성군(C217),197,3
충청북도 괴산군(C218),172326,0
충청북도 단양군(C219),543,25
충청북도 보은군(C220),759,0
충청북도 영동군(C221),98,0
충청북도 옥천군(C222),96,0
충청북도 음성군(C223),11931,647
충청북도 제천시(C224),78,0
충청북도 증평군(C225),31688,230
충청북도 진천군(C226),4098,149
충청북도 청주시(C227),208,0
충청북도 충주시(C228),1438,3
제주특별자치도 제주시(C229),2469,1
제주특별자치도 서귀포시(C230),10,0
(재)연구개발특구진흥재단(D002),1924,0
(재)한국저작권보호원(D007),44418,64
(주)강원랜드(D009),22,4
(주)에스알(D011),9500,0
(주)중소기업유통센터(D013),25530,6915
(주)한국가스기술공사(D015),165,0
건강보험심사평가원(D020),396,0
강서구시설관리공단(D026),27370,27370
강화군시설관리공단(D028),99,34
거제해양관광개발공사(D030),0,0
공무원연금공단(D033),22358,0
광주광역시도시철도공사(D038),259967,1
국가평생교육진흥원(D043),11777,1497
국립암센터(D050),106080,6959
국민건강보험공단(D052),222575,111
국민연금공단(D054),25605,1
그랜드코리아레저(주)(D062),109816,36416
근로복지공단(D064),214271,3359
국가철도공단(D067),12930,11
농림식품기술기획평가원(D076),330,0
대구도시공사(D082),1416226,0
대구도시철도공사(D084),2472420,66109
대구시설공단(D086),19038,1444
대전광역시 상수도사업본부(D090),30,0
국토안전관리원(D091),650,18
도로교통공단(D105),5982946,99601
독립기념관(D107),68,0
부산관광공사(D109),8,0
부산교통공사(D112),1590642,0
대한적십자사(D121),18535,5866
사립학교교직원연금공단(D124),2060,0
서울교통공사(D128),536182,0
서울시설공단(D131),4760,1038
소상공인시장진흥공단(D144),77604,405
시청자미디어재단(D148),2011,0
신용보증기금(D151),2038903,926223
아시아문화원(D153),36,0
여수광양항만공사(D157),462,20
예금보험공사(D160),1495,4
우체국물류지원단(D164),66,0
신용보증재단중앙회(D173),84,0
인천도시공사(D180),758,0
인천시설공단(D182),508,0
정보통신산업진흥원(D197),49210,0
제주관광공사(D201),239,102
제주국제자유도시개발센터(D203),33,0
제주에너지공사(D205),1175,17
제주특별자치도개발공사(D208),534,0
주택도시보증공사(D213),31543,5165
중소벤처기업진흥공단(D217),110974,1266
이천시시설관리공단(D220),16,2
한국가스공사(D232),160,0
한국건강증진개발원(D240),19053417,24450
한국과학창의재단(D249),82968,708
한국관광공사(D251),159,0
한국교육학술정보원(D257),377602,23
한국교통안전공단(D259),15600,0
한국국제협력단(D261),700,0
한국국토정보공사(D263),5318,0
한국남동발전㈜(D270),477671,143267
한국농수산식품유통공사(D276),105,0
한국농어촌공사(D278),226269,0
한국도로공사(D283),10768,0
한국동서발전(주)(D285),601912,1
한국무역보험공사(D290),1156,0
한국문화정보원(D292),3978,0
한국방송광고진흥공사(D296),40858,0
학교법인한국전력국제원자력대학원대학교(D297),196,5
한국방송통신전파진흥원(D298),52,0
한국보훈복지의료공단(D309),360,0
한국사학진흥재단(D311),2962,5
한국산림복지진흥원(D317),732605,107472
한국산업기술진흥원(D319),129394,0
한국산업기술평가관리원(D321),0,0
한국산업단지공단(D323),33868,0
한국국제교류재단(D324),382,0
한국산업안전보건공단(D325),2329389,0
한국산업은행(D327),294,4
한국기술교육대학교(D328),101684,4187
한국산업인력공단(D329),7766,28
한국상하수도협회(D331),291,0
한국석유관리원(D339),2904,0
한국문화예술교육진흥원(D344),140,4
한국소비자원(D345),113011,7
한국수력원자력(주)(D347),2964,33
한국문화재재단(D348),50,0
한국문화진흥주식회사(D349),20,20
한국수자원공사(D351),2984638,533338
한국언론진흥재단(D358),275918,9667
한국에너지공단(D360),704704,19575
한국연구재단(D364),704744,90983
한국인터넷진흥원(D380),500068,12839
한국임업진흥원(D382),387,15
한국자산관리공사(D384),466404,0
한국장애인고용공단(D388),90615,0
한국장학재단(D390),138453,0
한국재정정보원(D392),1086,8
한국전기안전공사(D395),36,36
한국전자통신연구원(D396),7,0
한국전력거래소(D397),3036963,0
한국전력공사(D399),1436671,1
한국전력기술(주)(D401),680,680
한국주택금융공사(D407),102535,9179
한국중부발전(주)(D409),2721,0
한국지식재산보호원(D411),6575,0
한국지역난방공사(D413),310129,0
한국항공우주연구원(D421),1765,19
한국토지주택공사(D427),141701,5422
한국표준과학연구원(D430),1859,0
한국학중앙연구원(D432),8596,933
한국환경공단(D435),833291,27726
한전KDN(주)(D441),971,66
항공안전기술원(D442),2698,0
한국해양교통안전공단(D447),108662,54331
서울주택도시공사(D450),75,0
한국데이터산업진흥원(D451),206,0
한국저작권위원회(D489),1148,672
한국특허전략개발원(D492),1506,758
경상북도교육청 경상북도교육청구미도서관(D538),6420,2027
경상북도교육청 경상북도교육청영주선비도서관(D543),1616,650
경찰청 강원도경찰청(D567),25,0
경찰청 광주광역시경찰청(D572),453,112
경찰청 대전광역시경찰청(D574),420,0
경찰청 서울특별시경찰청(D576),155,0
경찰청 울산광역시경찰청(D577),210,30
경찰청 전라남도경찰청(D579),150,0
공공데이터활용지원센터(D584),283805,1
과학기술정보통신부 중앙전파관리소(D589),48457,29
교육부 국립국제교육원(D591),3643,121
교육부 국사편찬위원회(D593),31341,120
기상청 항공기상청(D599),97598,28269
농림축산식품부 국립농산물품질관리원(D600),43372,0
농림축산식품부 농림축산검역본부(D602),10179,0
대구광역시교육청 대구광역시립달성도서관(D612),4558,1
문화체육관광부 국립중앙극장(D634),25145,17360
문화체육관광부 국립중앙박물관(D636),0,0
문화체육관광부 한국정책방송원(D641),547242,0
보건복지부 국립춘천병원(D649),107,20
산림청 국립산림과학원(D664),386691,6432
산림청 국립자연휴양림관리소(D667),146974,4359
산림청 산림항공본부(D669),647,0
산업통상자원부 국가기술표준원(D670),0,0
안산도시공사(D688),50,0
인천광역시 보건환경연구원(D694),48,0
질병관리청 국립목포병원(D723),314,151
한국자활복지개발원(D742),38,0
해양수산부 부산지방해양수산청(D745),232,58
환경부 국립환경과학원(D757),284,0
환경부 화학물질안전원(D764),276,0
원주시시설관리공단(D782),3334,513
한국연구재단 정보통신기획평가원(D783),28642,11710
