한국언론진흥재단(D358),374948,112512
한국에너지기술평가원(D362),332,0
한국영상자료원(D366),54002,445
한국우편사업진흥원(D369),11904,2176
한국원자력안전기술원(D371),199,0
한국인터넷진흥원(D380),246,123
한국원자력안전재단(D381),1187,23
한국자산관리공사(D384),23788,0
한국의약품안전관리원(D387),1318715,101432
한국장애인고용공단(D388),65411,0
한국장학재단(D390),4294,0
한국장애인개발원(D391),496,99
한국재정정보원(D392),7753,4
한국전기안전공사(D395),8911,40
한국전자통신연구원(D396),23908,0
한국전력거래소(D397),6633,578
한국전력공사(D399),143230,585
한국지능정보사회진흥원(D400),221655,3
한국지식재산연구원(D402),112883,58081
한국조폐공사(D405),93,75
한국주택금융공사(D407),57194,22136
한국중부발전(주)(D409),554,142
한국지식재산보호원(D411),2734,0
한국지역난방공사(D413),59761058,1097174
한국직업능력개발원(D415),811147,0
한국철도공사(D417),1508167,293
한국항공우주연구원(D421),2260,382
한국콘텐츠진흥원(D425),319985,5904
한국토지주택공사(D427),216,7
한국환경공단(D435),76578,0
한식진흥원(D436),18,0
한국환경산업기술원(D437),1307184,120252
한전KDN(주)(D441),3047,382
한전케이피에스주식회사(D443),100,0
해양환경공단(D446),27648550,54645
한국해양교통안전공단(D447),9,0
한국사회보장정보원(D449),147236,0
서울주택도시공사(D450),1515,317
울산항만공사(D471),12,0
한국고용정보원(D480),2427,1077
한국저작권위원회(D489),64770,16748
경상북도교육청 경상북도교육청구미도서관(D538),8816,3924
경상북도교육청 경상북도교육청영주선비도서관(D543),2024,854
경찰청 서울특별시경찰청(D576),64,0
경찰청 울산광역시경찰청(D577),3073,875
경찰청 전라남도경찰청(D579),112,18
경찰청 전라북도경찰청(D580),411,39
경찰청 제주특별자치도경찰청(D581),1202,0
경찰청 충청북도경찰청(D583),48,9
공공데이터활용지원센터(D584),250420,27
과학기술정보통신부 국립과천과학관(D585),10,5
과학기술정보통신부 우정사업본부(D588),189,120
과학기술정보통신부 중앙전파관리소(D589),363,17
교육부 국립국제교육원(D591),288,60
국토교통부 국토지리정보원(D595),220046,0
농림축산식품부 국립농산물품질관리원(D600),2721284,530472
농림축산식품부 농림축산검역본부(D602),28279,7
문화체육관광부 국립중앙극장(D634),288438,17646
문화체육관광부 국립한글박물관(D637),5,0
보건복지부 국립공주병원(D643),60,57
보건복지부 국립나주병원(D644),1228,4
보건복지부 국립재활원(D647),1387,319
보건복지부 국립정신건강센터(D648),4749,19
보건복지부 오송생명과학단지지원센터(D650),69,0
산림청 국립자연휴양림관리소(D667),210814,194017
산림청 산림항공본부(D669),1638,0
안산도시공사(D688),0,0
한국교원대학교(D740),63367,0
행정안전부 국가기록원(D747),4,0
행정안전부 국가민방위재난안전교육원(D748),1575,329
환경부 국립생물자원관(D756),63909,0
환경부 화학물질안전원(D764),492,164
중앙노동위원회(D780),123,0
환경부 한강홍수통제소(D781),14879931,1044109
