"한국마사회_경주마통산전적50걸명단",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_경주별상세성적표",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_기수기간별성적비교",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_기수일일조교일자",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"한국마사회_기수최근1년성적비교",1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0
"한국마사회_기수통산성적비교",1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0
"한국마사회_마주기간별성적비교",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_마주별두수",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_마필경주별 상금정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_스마트마방 기초정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_언덕주로 훈련정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_조교사금주출전예정마",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"한국마사회_조교사기간별전적비교",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_조교사별두수",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_조교사월별조교강도",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"한국마사회_조교사월별조교비율",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_조교사월별조교시간",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_조교사일일조교일자",1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0
"한국마사회_조교사차주출전예정마",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"한국마사회_조교사최근1년성적비교",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_조교사통산전적비교",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_퇴역조교사",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_퇴직기수정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국마사회_현역조교사",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
"한국마사회_현직기수정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국사회보장정보원_중앙부처복지서비스",2,2,0,2,2,0,2,2,0,2,2,0,2,2,0,0,0,0
"한국산업단지공단_공장등록생산정보조회서비스",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업단지공단_공장등록필지정보조회서비스",1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0
"한국산업인력공단_HRDNET 연계 정보",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국산업인력공단_NCS 다운로드통계 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_NCS 이러닝 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_NCS 직급연계 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_NCS 직업기초능력",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_NCS 학습모듈정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_NCS 활용자료",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_NCS 훈련과정 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_고객만족조사 관련 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_과정평가형일학습병행 외부평가  관련 정보",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"한국산업인력공단_과정평가형일학습병행 외부평가 시험장 정보",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"한국산업인력공단_과정평가형일학습병행 원서접수 수수료 관련 정보",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
"한국산업인력공단_국가기술자격 발급관련 정보",1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"한국산업인력공단_국가기술자격 상시시험 관련 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_국가기술자격 시험장 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_국가기술자격 자격취소 관련 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_국가자격시험 과제관련 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_등급별 원서접수 상위종목 현황",1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0
"한국산업인력공단_등급별 자격취득 상위종목 현황",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_변경법령 및 자격관련정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_연도별 회별 국가기술자격 합격률",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_연도별 회별 국가기술자격시험 원서 점수 분포 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_외국인구직자 동영상 정보",3,3,0,3,2,1,3,3,0,3,2,1,3,2,1,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 IP통계",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 개인정보 조회 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 국가기간직종훈련",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 근로자훈련",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 데이터 전수조사",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 메뉴 구조",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 모니터링 관리 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 본인인증 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 부정의심사례",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 부정패턴 쿼리",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 부정패턴",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 비정상데이터 관리",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 사업주훈련",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 사용자 접속 이력 로그",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 사전컨설팅 관련 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 설문정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 성적정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 시스템 배치 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 시스템스케쥴정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 신규 에이전트 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 에이전트 로그",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 우편번호",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 원격훈련기관 수집데이터 정보",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 이슈 모니터링 관리",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
"한국산업인력공단_원격훈련모니터링시스템 재직자계좌제훈련",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
