경기도 파주시(C045),30,1117,0,19,1795,0,0,0,0,8,244,0,14,2798,29,6,304,0,0,0,0,0,0,0,0,0,0
경기도 평택시(C046),0,0,0,42,174,0,0,0,0,0,0,0,6,15137,698,0,0,0,0,0,0,0,0,0,0,0,0
경기도 포천시(C047),9,3365,608,6,3023,0,0,0,0,1,106,0,8,5752,0,3,116,0,0,0,0,0,0,0,0,0,0
경기도 하남시(C048),22,944,0,20,739,0,4,305,0,14,303,0,25,847,0,6,2330,0,0,0,0,0,0,0,0,0,0
경기도 화성시(C049),26,16846,0,87,230187,0,0,0,0,0,0,0,30,146563,13117,2,534,528,0,0,0,0,0,0,0,0,0
경상남도 거제시(C050),1,47,0,43,1979,0,0,0,0,12,338,0,40,5237,0,14,871,0,0,0,0,0,0,0,0,0,0
경상남도 거창군(C051),3,309,0,65,2981,0,1,231,0,3,2086,11,16,14946,10,1,57,0,0,0,0,0,0,0,0,0,0
경상남도 김해시(C053),2,172363,0,56,179779,157,0,0,0,12,1928,0,42,179469,231,27,2234,13,0,0,0,0,0,0,0,0,0
경상남도 남해군(C054),0,0,0,13,73,12,1,2068,0,9,21,0,19,19852,241,11,354,2,0,0,0,0,0,0,0,0,0
경상남도 밀양시(C055),2,163,0,30,91463,0,0,0,0,5,1445,0,20,19433,7573,10,1384,0,0,0,0,0,0,0,0,0,0
경상남도 사천시(C056),3,1194,0,62,65770,0,0,0,0,3,7,0,22,45913,146,5,56,0,0,0,0,0,0,0,0,0,0
경상남도 산청군(C057),0,0,0,2,40,0,0,0,0,0,0,0,4,63,0,3,63,0,0,0,0,0,0,0,0,0,0
경상남도 양산시(C058),1,21,21,249,10664,99,4,20,0,4,1028,0,43,944,50,5,400,0,0,0,0,0,0,0,0,0,0
경상남도 의령군(C059),0,0,0,1,61,0,0,0,0,0,0,0,4,152,0,2,103,0,0,0,0,0,0,0,0,0,0
경상남도 진주시(C060),0,0,0,6,678,15,0,0,0,1,146,0,7,956,0,2,215,0,0,0,0,0,0,0,0,0,0
