id,name
F100057433,인천동부교육지원청 관내 교습소 현황.csv
F100057617,경상북도교육청문경교육지원청_폐교학교현황_20200617.csv
F100057618,경상북도영주교육지원청_폐교재산현황_2019.6.30.csv
F100057620,학원및교습소 현황(2017. 1. 10.).csv
F100057621,2017. 7. 3.기준 학원 및 교습소 현황.csv
F100057622,학원 교습소 현황(2020.12.01.현재).csv
F100057623,경상북도교육청_경상북도교육청청도교육지원청_폐교학교현황_20190601.csv
F100057624,경상북도예천교육지원청_폐교재산정보_20200624.csv
F100057625,경상북도예천교육지원청_학원교습소현황_20210701.csv
F100057626,경상북도교육청_학원교습소현황_2019.06.18.기준.csv
F100057627,울진관내교습소정보(2017.5.17.).csv
F100057628,울진관내학원정보(2017.5.17.).csv
F100057629,울진관내교습소정보(2019.6.).csv
F100057631,울진관내학원정보(2020년 6월).csv
F100057632,경상북도영천교육지원청_학원현황(2019.6.18).csv
F100057633,경상북도영천교육지원청_폐교재산현황(2019.6.18).csv
F100057818,경상북도군위교육지원청_학원현황(2018년).csv
F100057819,경상북도군위교육지원청_교습소현황(2018년).csv
F100057820,경상북도군위교육지원청_학원현황_20190617.csv
F100057821,경상북도군위교육지원청_교습소현황_20190617.csv
F100057822,경상북도교육청 경상북도봉화교육지원청_폐교보유현황(2019. 6. 1.기준).csv
F100057823,경상북도교육청 경상북도봉화교육지원청_폐교보유현황(2020. 7. 7.기준).csv
F100057824,경상북도교육청 경상북도봉화교육지원청_폐교매각현황(2019. 6. 1.기준).csv
F100057827,경상북도의성교육지원청_학원현황(20200626).csv
F100057828,경상북도안동교육지원청_폐교보유현황(201905).csv
F100057829,경상북도안동교육지원청_폐교매각현황(201905).csv
F100057830,경상북도안동교육지원청_교습소현황(201905).csv
F100057831,경상북도안동교육지원청_학원현황(201905).csv
F100057832,경상북도교육청_경상북도울릉교육지원청_경상북도교육청울릉도서관_20200623.csv
F100057833,경상북도교육청 경상북도영덕교육지원청_학원 교습소 현황_20200624.csv
F100057243,대구광역시동부교육지원청 학원 및 교습소 정보(2019년 2분기).csv
F100057244,대구광역시동부교육지원청 학원 및 교습소 정보(2019년도 4분기).csv
F100057245,대구광역시동부교육지원청 학원 및 교습소 정보(2020년 1분기).csv
F100057247,학원 및 교습소 정보(2020년 3분기).csv
F100057248,(대구)2017.2.1.기준 교습소 현황.csv
F100057249,(대구)2017.2.1.기준 교습소 현황.csv
F100057250,2017년 8월 1일 기준 대구광역시교육청_학원 현황10.csv
F100057251,2017년 8월 1일 기준 대구광역시교육청_교습소 현황10.csv
F100057252,2018년 2월 1일 기준 대구광역시교육청 학원 현황2.csv
F100057253,2018년 2월 1일 기준 대구광역시교육청 교습소 현황2.csv
F100057254,대구광역시 학원 현황(2020.1.31. 기준).csv
F100057255,대구광역시 교습소 현황(2020.1.31.기준).csv
F100057256,(대구광역시교육청)학원 및 교습소 현황(2020-11.30.기준).csv
F100057258,대구광역시서부교육지원청_간행물현황_20170501.csv
F100057259,대구광역시서부교육지원청_간행물정보_20171101.csv
F100057260,대구광역시서부교육지원청_간행물정보_20180813.csv
F100057434,인천동부교육지원청 관내 학원 현황.csv
F100057435,평생교육시설현황(2021.4.1).csv
F100057437,2021년 인천동부교육지원청 평생교육시설 현황.csv
F100057439,광주광역시교육청_광주중앙도서관_도서관_20201201_1608614406330_960.csv
F100057440,광주광역시교육청_광주학생교육문화회관_도서관_20201201_1608614672024_627.csv
F100057441,광주광역시교육청_광주학생독립운동기념회관_도서관_20201201_1608614867344_634.csv
F100057442,광주광역시교육청_금호평생교육관_도서관_20201201_1608615030917_642.csv
F100057443,대전광역시교육청_평생학습강좌_20201118_1605847830900_15612.csv
F100057444,다문화교육 정책학교 현황.csv
F100057446,울산광역시교육청_평생학습강좌_20210413_1618278098729_12632.csv
F100057447,울산광역시교육청_공공시설개방정보_20210413_1618277032857_1349.csv
F100057448,울산광역시교육청_폐교재산현황_20210303.csv
F100057449,경기도평화교육연수원_연수일정(2016).csv
F100057450,경기도평화교육연수원_연수일정(2017).csv
F100057451,2018년 경기도평화교육연수원 연수일정.csv
F100057452,2019년 경기도평화교육연수원 연수일정.csv
F100057634,경상북도교육지원청_폐교재산정보_2019.09.05.기준.csv
F100057635,희망 도서구입목록.csv
F100057636,2017년 폐교현황.csv
F100057637,2017년 학원교습소 현황.csv
F100057638,경상북도교육청 경상북도경주교육지원청 폐교재산 정보(2019.9.1)_cng.csv
F100057639,경상북도교육청 경상북도경주교육지원청 폐교재산 정보(2020.6.17).csv
F100057640,"경상북도교육청 경상북도경산교육지원청_학원, 교습소 현황(2020).csv"
F100057641,경산교육지원청_폐교재산현황_20190101기준_cng.csv
F100057642,상주교육지원청_폐교재산활용현황(2019)_cng.csv
F100057643,상주교육지원청_폐교재산활용현황.csv
F100057646,울릉교육지원청 학원 및 교습소 현황_20190618.csv
F100057648,공공데이터폐교현황2020.csv
F100057649,2019 상반기 경상북도의성교육지원청 폐교재산 현황.csv
F100057650,경상북도고령교육지원청_학원교습소_20190101.csv
F100057835,경상북도교육청_경상북도영천교육지원청_폐교재산현황_20200630.csv
F100057836,경상북도교육청_경상북도영천교육지원청_학원현황_20200630.csv
F100057837,경산교육지원청 폐교재산 현황 (2020).csv
F100057838,경상북도교육청상주도서관_2월_추천도서목록.csv
F100057840,경상북도교육청상주도서관_4월_추천도서목록.csv
F100057841,경상북도교육청상주도서관_5월_추천도서목록.csv
F100057842,경상북도교육청상주도서관_6월_추천도서목록.csv
F100057843,경상북도교육청상주도서관_8월_추천도서목록.csv
F100057844,경상북도교육청상주도서관_10월_추천도서목록.csv
F100057845,경상북도교육청상주도서관_11월_추천도서목록.csv
F100057846,경상북도교육청상주도서관_12월_추천도서목록.csv
F100057847,경상북도교육청상주도서관_1월_추천도서목록(202101).csv
F100057848,경상북도교육청상주도서관_1월_추천도서목록.csv
F100057849,경상북도교육청상주도서관_7월_추천도서목록.csv
F100057261,대구서부교육지원청 간행물 현황_190924.csv
F100057262,대구광역시교육청 대구광역시서부교육지원청_간행물현황.csv
F100057263,대구광역시교육청 대구광역시서부교육지원청_간행물현황.csv
F100057264,대구광역시남부교육지원청_학교현황_20190625.csv
F100057265,대구광역시남부교육지원청_학교 현황_20201001.csv
F100057266,대구광역시남부교육지원청_간행물현황_20190625.csv
F100057267,대구광역시남부교육지원청_간행물 현황_20201001.csv
F100057268,대구광역시동부교육지원청_간행물현황_20170501.csv
F100057269,대구광역시동부교육지원청 발간 간행물 목록 (2017.11.29).csv
F100057271,대구광역시동부교육지원청_ 발간 간행물 목록_20190614.csv
F100057273,대구광역시달성교육지원청 간행물현황(2019년8월).csv
F100057274,대구광역시달성교육지원청 간행물현황(2020년8월).csv
F100057275,대구미래교육연구원_교수학습정보(영상) 목록_2018-2020.csv
F100057276,대구미래교육연구원_교수학습정보(영상) 목록_2005-2017_수정.csv
F100057453,전입학 정보(2018년).csv
F100057454,경기도교육청_경기의정부교육도서관_도서관_20200710_1594360835200_715.csv
F100057455,경기도교육청_경기화성교육도서관_도서관_20200710_1594346916315_613.csv
F100057456,경기도교육청_경기중앙교육도서관_도서관_20200709_1594279377269_607.csv
F100057457,경기도교육청_경기성남교육도서관_도서관_20200623_1592892825889_593.csv
F100057458,경기도교육청_경기평생교육학습관_도서관_20201201_1608352013505_612.csv
F100057461,경기도교육청_경기화성교육도서관_평생학습강좌_20200710_1594346987619_2410.csv
F100057462,경기도교육청_경기성남교육도서관_평생학습강좌_20200622_1592892446178_625.csv
F100057463,경기도교육청_경기평생교육학습관_평생학습강좌_20210331_1617350007512_10117.csv
F100057464,강원교육청_학교현황_20190301.csv
F100057466,강원도교육청_통계자료_20190401.csv
F100057467,춘천시 초등학교 통학구역(2017.4.1)_지역별.csv
F100057468,강원도교육청_춘천시 초등학교 통학구역_20190301.csv
F100057469,강원도교육청_학교CCTV정보_20190701.csv
F100057471,강원도교육청_교습소현황_20190701.csv
F100057651,경상북도고령교육지원청_폐교재산현황_201906.csv
F100057652,경북학생문화회관+보유도서목록(20160526).csv
F100057653,경상북도학생문화회관_보유도서목록(20170405).csv
F100057654,경북학생문화회관 보유도서목록(2014).csv
F100057656,경상북도교육청문화원_보유도서목록(2019).csv
F100057657,경상북도학생문화회관_대관현황(2017-1분기).csv
F100057658,경상북도학생문화회관_대관현황(2017-2분기).csv
F100057659,경상북도학생문화회관_대관현황(2017-3분기).csv
F100057660,경상북도학생문화회관_대관현황(2017-4분기).csv
F100057661,경상북도교육청문화원_대관현황(2018-1분기).csv
F100057662,경상북도교육청문화원_대관현황(2018-2분기).csv
F100057663,경상북도교육청문화원_대관현황(2018-3분기).csv
F100057664,경상북도교육청문화원_대관현황(2018-4분기).csv
F100057665,경상북도교육청문화원_대관현황(2019-1분기).csv
F100057667,경상북도학생문화회관_방과후학생동아리(2017-1학기).csv
F100057668,경상북도학생문화회관_토요문화예술교실(2017-1학기).csv
F100057851,경상북도교육청-경상북도교육청구미도서관-13차~26차 희망도서구입목록.csv
F100057852,경상북도교육청-경상북도교육청구미도서관-월별최다대출목록-20210714.csv
F100057853,경상북도교육청-경상북도교육청구미도서관_월별최다대출목록_20210802.csv
F100057854,2015년 경상남도 학교현황.csv
F100057856,2013년 경상남도 학교현황.csv
F100057857,2016년+경상남도+학교현황.csv
F100057858,경상남도교육청_학교정보_2018.csv
F100057859,2019년학교일람표_공공데이터포털.csv
F100057860,경상남도과학교육원_경상남도과학교육원전시물자료_20180601.csv
F100057861,경상남도과학교육원_경상남도과학교육원 과학관   전시물자료_(2021년).csv
F100057862,경상남도교육청_도서관_20200709_1594282937494_7327.csv
F100057863,경상남도교육청_김해도서관_평생학습강좌_20180517.csv
F100057865,창원도서관_평생학습강좌_20180822.csv
F100057866,마산도서관_평생학습강좌_20170516.csv
F100057867,마산도서관_평생학습강좌_20190522.csv
F100057869,경상남도교육청_경상남도거제교육지원청_평생학습강좌_20200715_1594800854077_1212.csv
F100057277,대구광역시달성교육지원청 관내 교습소현황(2019년9월).csv
F100057278,대구광역시달성교육지원청 관내 교습소 현황(2020.9월).csv
F100057279,대구광역시달성교육지원청 관내 학원현황(2019년9월).csv
F100057280,대구광역시달성교육지원청 관내 학원 현황(2020.9월).csv
F100057281,대구광역시교육청_대구228기념학생도서관_신착도서 목록.csv
F100057282,대구광역시교육청_대구228기념학생도서관_신착도서 목록.csv
F100057283,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2016년 1분기).csv
F100057284,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2017년 1분기).csv
F100057285,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2017년 4분기).csv
F100057286,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2018년 1분기).csv
F100057288,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2019년 1분기).csv
F100057289,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2019년 2분기).csv
F100057290,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2019년 3분기).csv
F100057291,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2019년 4분기).csv
F100057472,강원도교육청_원주시 초등학교 통학구역.csv
F100057473,강원도교육청_원주시 중학교 선배정학교군.csv
F100057474,강원도교육청_원주시 중학교 학교군.csv
F100057475,강원도교육청_학교놀이시설현황.csv
F100057476,강원도교육청_춘천시 중학교 학교군.csv
F100057477,강원도교육청_춘천시 중학교 학교군_선배정 학교군.csv
F100057479,강원도교육청_통계자료(20200401).csv
F100057480,강원도교육청_통계자료(20200401기준)_1006수정.csv
F100057482,충청북도교육청_영동교육지원청_도서관_20200120.csv
F100057483,괴산교육도서관_도서관_20200120.csv
F100057484,충청북도교육청_충청북도옥천교육지원청_도서관_20200709_1594281539633_617.csv
F100057485,충청북도교육청_충청북도영동교육지원청_영동교육도서관_도서관_20201208_1607410568868_627.csv
F100057487,충청북도교육청_충청북도괴산증평교육지원청_증평교육도서관_도서관_20201204_1607049154294_639.csv
F100057488,충청북도교육청_충청북도교육문화원_도서관_20200623_1593048210528_624.csv
F100057489,충청북도교육청_충청북도영동교육지원청_영동교육도서관_도서관_20200708_1594296643250_597.csv
F100057490,충청북도교육청_충청북도교육도서관_도서관_20200707_1594098170310_618.csv
F100057669,경상북도학생문화회관_방과후학생동아리(2017-2학기).csv
F100057670,경상북도학생문화회관_토요문화예술교실(2017-2학기).csv
F100057671,경상북도학생문화회관_방학중문화예술교실(2017-겨울).csv
F100057672,경상북도학생문화회관_방과후학생동아리(2018-1학기).csv
F100057673,경상북도학생문화회관_토요문화예술교실(2018-1학기).csv
F100057674,경상북도교육청문화원_토요문화예술교실(2018-2학기).csv
F100057676,경상북도교육청문화원_방학중문화예술교실(2018-겨울).csv
F100057677,경상북도교육청문화원_토요문화예술교실(2019-1학기).csv
F100057678,경상북도교육청문화원_방과후학생동아리(2019-1학기).csv
F100057679,(붙임2-2) 공공데이터 개방 표준 작성 서식(경상북도립상주도서관_평생학습강좌_20170829).csv
F100057680,평생교육강좌.csv
F100057681,2018년 하반기 평생교육강좌.csv
F100057682,2019년 상반기 평생교육강좌.csv
F100057683,2019년 여름방학 평생교육강좌.csv
F100057684,경상북도봉화교육지원청_학교현황_20200301.csv
F100057870,경상남도교육청_경상남도진주교육지원청_평생학습강좌_20200714_1594951137171_527.csv
F100057871,경상남도교육청_창녕도서관_평생학습강좌_20200715_1594946311007_649.csv
F100057872,경상남도교육청_경상남도교육청의령도서관_평생학습강좌_20200701_1593742010695_499.csv
F100057873,경상남도교육청_경상남도교육청마산도서관_평생학습강좌_20200709_1594273197271_613.csv
F100057874,경상남도교육청_남해도서관_평생학습강좌_20200709_1594263654029_2799.csv
F100057876,경상남도교육청_경상남도합천교육지원청_평생학습강좌_20200708_1594175774604_618.csv
F100057878,경상남도교육청_경상남도고성교육지원청_평생학습강좌_20200708_1594190819295_2076.csv
F100057879,경상남도교육청_경상남도사천교육지원청_삼천포도서관_평생학습강좌_20200715_1594790910991_2389.csv
F100057880,경상남도교육청_경상남도밀양교육지원청_평생학습강좌_20200709_1594268260675_2207.csv
F100057881,경상남도교육청_경상남도하동교육지원청_평생학습강좌_20200710_1594367358474_2664.csv
F100057883,경상남도교육청_경상남도양산교육지원청_평생학습강좌_20200709_1594347624364_2433.csv
F100057884,경상남도교육청_경상남도산청교육지원청_평생학습강좌_20200710_1594373171482_1497.csv
F100057885,경상남도교육청_거창도서관_평생학습강좌_20200701_1594691536300_629.csv
F100057886,경상남도교육청_김해도서관_평생학습강좌_20200714_1594428072955_26011.csv
F100057292,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2020년 1분기).csv
F100057293,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2020년 2분기).csv
F100057294,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2020년 4분기).csv
F100057295,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2016년 2분기).csv
F100057296,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2017년 2분기).csv
F100057297,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2017년 3분기).csv
F100057298,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2020년 3분기).csv
F100057299,대구광역시교육청_대구광역시립북부도서관_도서관인기도서목록(2021년 1분기).csv
F100057301,대구광역시립두류도서관_최신신착도서목록(2017년 3분기).csv
F100057302,대구광역시립두류도서관 신착도서목록(2020년1분기).csv
F100057303,대구광역시립두류도서관 신착도서목록(2020년2분기).csv
F100057304,대구광역시립두류도서관 신착도서목록(2020년3분기).csv
F100057305,대구광역시립두류도서관 신착도서목록(2021년1분기).csv
F100057306,대구광역시립두류도서관_최신신착도서목록(2016년1분기).csv
F100057491,충청북도교육청_제천교육지원청_도서관_20200629_1593392010286_591.csv
F100057492,충청북도교육청_충청북도진천교육지원청_도서관_20200624_1592962845109_623.csv
F100057493,진천교육도서관_평생학습강좌_20190508.csv
F100057494,충청북도교육청_충청북도교육도서관_평생학습강좌_20191111.csv
F100057495,충청북도교육청_영동교육지원청_평생학습강좌_20190120.csv
F100057496,괴산교육도서관_평생학습강좌_20200120.csv
F100057497,충청북도교육청_충청북도옥천교육도서관_평생학습강좌_20200709_1594281514796_1990.csv
F100057498,충청북도교육청_충청북도영동교육지원청_영동교육도서관_평생학습강좌_20201208_1607410610042_2225.csv
F100057500,충청북도교육청_충청북도괴산증평교육지원청_증평교육도서관_평생학습강좌_20201207_1607392294699_1240.csv
F100057502,충청북도교육청_충청북도영동교육지원청_영동교육도서관_평생학습강좌_20200708_1594296011384_893.csv
F100057503,충청북도교육청_제천교육지원청_평생학습강좌_20200618_1592457200304_642.csv
F100057505,충청북도교육청_충청북도진천교육지원청_평생학습강좌_20200624_1592977887453_1736.csv
F100057506,증평교육도서관_도서관_20200120.csv
F100057507,증평교육도서관_도서관_20200708.csv
F100057686,경상북도교육청_경상북도영천교육지원청_도서관_20200706_1594001709115_628.csv
F100057687,경상북도교육청_경상북도예천교육지원청_도서관_20200623_1592900521888_642.csv
F100057688,경상북도교육청_경상북도성주교육지원청_도서관_20200630_1593131784471_613.csv
F100057692,경상북도교육청_경상북도교육청안동도서관_도서관_20200708_1594173910656_596.csv
F100057693,경상북도교육청_봉화교육지원청_도서관_20200707_1594172958762_598.csv
F100057694,경상북도교육청_경상북도고령교육지원청_도서관_20200703_1594093706484_649.csv
F100057695,경상북도교육청_경상북도군위교육지원청_도서관_20200716_1594875295419_647.csv
F100057696,경상북도교육청_경상북도교육구미도서관_도서관_20201202_1606885341887_721.csv
F100057697,경상북도교육청_경상북도경주교육지원청_도서관_20200617_1592377947348_637.csv
F100057699,경상북도교육청_경상북도교육청정보센터_도서관_20200610_1593396079117_600.csv
F100057700,경상북도교육청_경상북도칠곡교육지원청_도서관_20200623_1593391507272_649.csv
F100057701,경상북도교육청_경상북도울진교육지원청_도서관_20200709_1594251369833_619.csv
F100057702,경상북도교육청_경상북도의성교육지원청_도서관_20200626_1593151594509_637.csv
F100057703,경상북도교육청_청송교육지원청_도서관_20200706_1594004548386_620.csv
F100057887,경상남도교육청_경상남도함안교육지원청_평생학습강좌_20200630_1593757956901_634.csv
F100057889,경상남도교육청_김해지혜의바다도서관_평생학습강좌_20201204_1607045116234_665.csv
F100057890,경상남도교육청_경상남도교육청창원도서관_평생학습강좌_20201202_1606872230138_4393.csv
F100057891,경상남도교육청_함양도서관_평생학습강좌_20201208_1607395654535_643.csv
F100057892,경상남도교육청_진영도서관_평생학습강좌_20201203_1606957601651_644.csv
F100057893,학원 교습소 현황(2017.4.30.).csv
F100057894,학원교습소현황(5.31.기준).csv
F100057896,학원 교습소 현황(2017.12.31.기준).csv
F100057898,2019년 경상남도교육청 학원 및 교습소 현황.csv
F100057899,2019년 경상남도교육청 학원 및 교습소 현황.csv
F100057900,학원및교습소현황_202106.csv
F100057901,제주특별자치도교육청_폐교재산대부현황_202103.csv
F100057902,제주특별자치도교육청_간행물현황_20190610.csv
F100057903,간행물현황_202108.csv
F100057904,제주특별자치도교육청_도서관_20210615_1623994955535_2138.csv
F100057905,제주특별자치도교육청_평생학습강좌_20210630_1626070738240_27639.csv
F100057307,대구광역시교육청 대구광역시립두류도서관_최신신착도서목록(2017년 1분기).csv
F100057308,대구광역시립두류도서관 신착도서목록(2020년4분기).csv
F100057309,두류도서관 구입자료목록(2015년 2차).csv
F100057310,대구광역시립두류도서관_최신신착도서목록(2017년 2분기).csv
F100057311,대구광역시립동부도서관_신착도서목록(2016년2분기).csv
F100057312,대구광역시립동부도서관_신착도서목록(2016년3분기).csv
F100057313,대구광역시립동부도서관_신착도서목록(2017년1분기).csv
F100057314,대구광역시립동부도서관_신착도서목록(2017년2분기).csv
F100057316,대구광역시립동부도서관_신착도서목록(2017년4분기).csv
F100057317,대구광역시립동부도서관_신착도서목록(2018년1분기).csv
F100057318,대구광역시립동부도서관_신착도서목록(2018년2분기).csv
F100057319,대구광역시립동부도서관_신착도서목록(2018년 3분기).csv
F100057320,대구광역시립동부도서관_신착도서목록(2018년 4분기).csv
F100057321,대구광역시립동부도서관_신착도서목록(2019년 1분기).csv
F100057508,충청북도교육청_괴산증평교육지원청_괴산교육도서관_도서관_20200630_1593407142674_637.csv
F100057509,증평교육도서관_평생학습강좌_20200708.csv
F100057510,충청북도교육청_괴산증평교육지원청_괴산교육도서관_평생학습강좌_20200708_1594187544667_2827.csv
F100057511,2016_충남교육청_초_중_고_학교목록.csv
F100057514,충청남도 아산시 관내 학교 현황(20190901).csv
F100057515,충청남도공주교육지원청_교습소현황_20190823.csv
F100057516,2017 학원 정보공개데이터(2017).csv
F100057517,관내학교현황_2020.01.01.csv
F100057518,관내학교현황_2020.10.1.csv
F100057519,충청남도공주교육지원청_학원현황_20190823.csv
F100057520,전라북도교육청 학교현황(2020.4.1기준).csv
F100057521,전라북도교육청_유치원현황_2020.9.10.기준.csv
F100057522,폐교재산현황(2020.08.20 기준).csv
F100057523,전주시 초등학교 현황.csv
F100057524,#전라북도교육청 학원 현황.csv
F100057525,#전라북도교육청 교습소 현황.csv
F100057704,경상북도교육청_경상북도청도교육지원청_도서관_20201125_1606293183264_634.csv
F100057705,경상북도교육청_경상북도교육청영주선비도서관_도서관_20210101_1610072242222_1240.csv
F100057706,경상북도교육청_경상북도교육청상주도서관_평생학습강좌_20201204_1607074858469_4961.csv
F100057707,2019년 평생학습 강좌_cng.csv
F100057708,경상북도교육청_점촌도서관_평생학습강좌_20200624_1592970114219_2684.csv
F100057710,경상북도교육청_경상북도성주교육지원청_평생학습강좌_20200630_1593131856579_3001.csv
F100057711,경상북도교육청_경상북도포항교육지원청_평생학습강좌_20200623_1594093706245_1203.csv
F100057712,경상북도교육청_경상북도교육청안동도서관_평생학습강좌_20200703_1594174103303_3450.csv
F100057713,경상북도교육청_경상북도고령교육지원청__평생학습강좌_20200617_1594093956005_1974.csv
F100057714,경상북도교육청_경상북도청도교육지원청_평생학습강좌_20200701_1594008580142_2100.csv
F100057717,경상북도교육청_경상북도교육청정보센터_평생학습강좌_20200626_1593396204297_5372.csv
F100057718,경상북도교육청_경상북도칠곡교육지원청_평생학습강좌_20200623_1593391537066_2227.csv
F100057719,경상북도교육청_경상북도의성교육지원청_평생학습강좌_20200626_1593143060289_2019.csv
F100057720,경상북도교육청_경상북도군위교육지원청_평생학습강좌_20200623_1592893752556_2310.csv
F100057906,제주특별자치도교육청_학교일람표_202009.csv
F100057907,붙임2-1_기관및학교개방시설현황_202107_ver2.csv
F100057908,국제학교현황_202012.csv
F100057909,붙임_평생교육시설현황(2021.6.)_휴대전화제거.csv
F100057910,붙임_비영리(공익)법인현황.csv
F100057911,세종특별자치시 학원 및 교습소 현황(2019.06.01.).csv
F100057323,대구광역시립동부도서관_신착도서목록(2019년 4분기).csv
F100057324,대구광역시립동부도서관_신착도서목록(2020년 1분기).csv
F100057325,대구광역시립동부도서관_신착도서목록(2020년 4분기).csv
F100057326,대구광역시립동부도서관_신착도서목록(2016년1분기).csv
F100057327,대구광역시립동부도서관_신착도서목록(2021년 1분기).csv
F100057328,대구광역시립동부도서관_신착도서목록(2021년 2분기).csv
F100057329,대구광역시립동부도서관_신착도서목록(2016년4분기).csv
F100057330,대구광역시립동부도서관_신착도서목록(2019년 2분기).csv
F100057332,대구광역시립동부도서관_신착도서목록(2020년 2분기).csv
F100057333,대구광역시립달성도서관_신착도서목록(2018년1분기).csv
F100057335,대구광역시립달성도서관_신착도서목록(2019년1분기).csv
F100057336,대구광역시립달성도서관_신착도서목록(2019년4분기).csv
F100057337,대구광역시립달성도서관_신착도서목록(2020년1분기).csv
F100057338,대구광역시립달성도서관_신착도서목록(2018년2분기).csv
F100057526,전라남도교육청_목포공공도서관_CCTV_20180801.csv
F100057527,전라남도교육청_목포공공도서관_CCTV_20190917.csv
F100057529,전라남도교육청_도서관_20200701_1597309277246_6402.csv
F100057530,전라남도교육청_평생학습강좌_20200701_1597309055842_98569.csv
F100057531,전라남도교육청_목포공공도서관_무료와이파이_20180801.csv
F100057532,전라남도교육청_목포공공도서관_무료와이파이_20190917.csv
F100057533,전라남도교육청_장성공공도서관_무료와이파이_20180801.csv
F100057534,전라남도교육청_나주공공도서관_무료와이파이_20190911.csv
F100057536,경상북도교육청연수원_도서실 소장 도서 목록 2020.csv
F100057537,2016년일반자료실도서목록.csv
F100057538,2016년어린이자료실도서목록.csv
F100057539,2016년참고자료실도서목록.csv
F100057540,2017년어린이자료실도서목록.CSV
F100057541,경상북도교육청구미도서관 일반자료실도서구입 2018.csv
F100057542,경상북도교육청구미도서관 어린이자료실도서구입 2018.csv
F100057543,"경상북도교육청_구미도서관_ 일반자료실,어린이자료실도서구입 2019.csv"
F100057721,경상북도교육청_청송교육지원청_평생학습강좌_20200706_1593993646072_3463.csv
F100057722,경상북도교육청_경상북도영양교육지원청_평생학습강좌_20201202_1606963941978_1848.csv
F100057723,경상북도교육청_경상북도울진교육지원청_평생학습강좌_20201126_1606364970921_1860.csv
F100057724,경상북도교육청_경상북도교육청구미도서관_평생학습강좌_20210302_1614754941672_5529.csv
F100057725,경상북도교육청_경상북도교육청영주선비도서관_평생학습강좌_20210716_1626415562159_7003.csv
F100057726,경상북도교육청연구원_공공시설개방정보_20190620.csv
F100057728,경상북도교육청_영주선비도서관_월별최다대출목록_202002.csv
F100057729,경상북도교육청_영주선비도서관_월별최다대출목록_202003.csv
F100057730,경상북도교육청_영주선비도서관_월별최다대출목록_202004.csv
F100057731,경상북도교육청_영주선비도서관_월별최다대출목록_202005.csv
F100057732,경상북도교육청_영주선비도서관_월별최다대출목록_202006.csv
F100057733,경상북도교육청_영주선비도서관_월별최다대출목록_202007.csv
F100057734,경상북도교육청_영주선비도서관_월별최다대출목록_202008.csv
F100057736,경상북도교육청_영주선비도서관_월별최다대출목록_202010.csv
F100057339,대구광역시립달성도서관_신착도서목록(2018년4분기).csv
F100057340,대구광역시립달성도서관_신착도서목록(2019년3분기).csv
F100057341,대구광역시립달성도서관_신착도서목록(2020년3분기).csv
F100057342,대구광역시립달성도서관_인기도서목록(2020년4분기).csv
F100057343,대구광역시립달성도서관_신착도서목록(2020년2분기).csv
F100057344,대구광역시립달성도서관_신착도서목록(2019년2분기).csv
F100057346,대구광역시교육청_대구광역시립서부도서관_인기도서목록(2017년상반기).csv
F100057347,대구광역시교육청_대구광역시립서부도서관_인기도서목록(2018년1분기).csv
F100057348,대구광역시교육청_대구광역시립서부도서관_인기도서목록(2018년2분기).csv
F100057349,대구광역시교육청_대구광역시립서부도서관_인기도서목록(2018년3분기).csv
F100057350,대구광역시교육청_대구광역시립서부도서관_인기도서목록(2018년4분기).csv
F100057351,대구광역시교육청_대구광역시립서부도서관_인기도서목록(2019년상반기).csv
F100057353,대구광역시교육청_대구광역시립서부도서관_인기도서목록(2020년1분기).csv
F100057354,대구광역시교육청_대구광역시립서부도서관_인기도서목록(2020년2분기).csv
F100057545,경상북도교육청_구미도서관_ 도서구입 2020.csv
F100057546,2017년 10월 39차~42차 희망도서.csv
F100057547,2017년 11월 43차~45차 희망도서.csv
F100057548,2017년 12월 46차 ~ 48차 희망도서.csv
F100057549,2018년 1월 1차 ~ 4차 희망도서.csv
F100057550,2018년 2월 5차 ~ 7차 희망도서.csv
F100057551,2018년 3월 8차 ~ 12차 희망도서.csv
F100057552,2018년 4월 13 ~ 16차 희망도서.csv
F100057554,경상북도교육청구미도서관 희망도서구입목록 201806.csv
F100057555,경상북도교육청구미도서관 희망도서구입목록 201807.csv
F100057556,경상북도교육청구미도서관 희망도서구입목록 201808.csv
F100057557,경상북도교육청구미도서관 희망도서구입목록 201809.csv
F100057558,경상북도교육청구미도서관 희망도서구입목록 201810.csv
F100057559,경상북도교육청구미도서관 희망도서구입목록 201811.csv
