id,name,list
L1000807,세종특별자치시_등기소포(창구)정보_6_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000808,세종특별자치시_등기소포(창구)정보_6_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000809,세종특별자치시_등기소포(택배)정보_6_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000810,세종특별자치시_등기소포(택배)정보_6_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000811,세종특별자치시_등기소포(택배)정보_6_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000812,세종특별자치시_등기소포(택배)정보_6_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000813,세종특별자치시_등기소포(택배)정보_6_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000814,세종특별자치시_등기소포(택배)정보_6_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000815,세종특별자치시_일반통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000816,세종특별자치시_일반통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000817,세종특별자치시_일반통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000818,세종특별자치시_일반통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000819,세종특별자치시_일반통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000820,세종특별자치시_일반통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000821,세종특별자치시_특수통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000822,세종특별자치시_특수통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000823,세종특별자치시_특수통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000824,세종특별자치시_특수통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000825,세종특별자치시_특수통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000826,세종특별자치시_특수통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000827,우정사업본부_배달지역별_상품유형별_등기소포물량(202101)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000828,우정사업본부_배달지역별_상품유형별_등기소포물량(202102)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000829,우정사업본부_배달지역별_상품유형별_등기소포물량(202103)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000830,우정사업본부_배달지역별_상품유형별_등기소포물량(202104)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000831,우정사업본부_배달지역별_상품유형별_등기소포물량(202105)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000832,우정사업본부_배달지역별_상품유형별_등기소포물량(202106)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000833,우정사업본부_배달지역별_특수통상물량(202101)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000834,우정사업본부_배달지역별_특수통상물량(202102)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000835,우정사업본부_배달지역별_특수통상물량(202103)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000836,우정사업본부_배달지역별_특수통상물량(202104)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000837,우정사업본부_배달지역별_특수통상물량(202105)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000838,우정사업본부_배달지역별_특수통상물량(202106)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000839,우정사업본부_접수지역별_등기소포정보(202101)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000840,우정사업본부_접수지역별_등기소포정보(202102)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000841,우정사업본부_접수지역별_등기소포정보(202103)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000842,우정사업본부_접수지역별_등기소포정보(202104)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000843,우정사업본부_접수지역별_등기소포정보(202105)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000844,우정사업본부_접수지역별_등기소포정보(202106)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000845,우정사업본부_접수지역별_상품유형별_등기소포물량(202101)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000846,우정사업본부_접수지역별_상품유형별_등기소포물량(202102)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000847,우정사업본부_접수지역별_상품유형별_등기소포물량(202103)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000848,우정사업본부_접수지역별_상품유형별_등기소포물량(202104)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000849,우정사업본부_접수지역별_상품유형별_등기소포물량(202105)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000850,우정사업본부_접수지역별_상품유형별_등기소포물량(202106)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000851,우정사업본부_접수지역별_종별_우편접수물량(202101)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000852,우정사업본부_접수지역별_종별_우편접수물량(202102)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000853,우정사업본부_접수지역별_종별_우편접수물량(202103)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000854,우정사업본부_접수지역별_종별_우편접수물량(202104)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000855,우정사업본부_접수지역별_종별_우편접수물량(202105)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000856,우정사업본부_접수지역별_종별_우편접수물량(202106)_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000857,울산광역시_등기소포(창구)정보_11_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000858,울산광역시_등기소포(창구)정보_11_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000859,울산광역시_등기소포(창구)정보_11_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000860,울산광역시_등기소포(창구)정보_11_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000861,울산광역시_등기소포(창구)정보_11_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000862,울산광역시_등기소포(창구)정보_11_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000863,울산광역시_등기소포(택배)정보_11_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000864,울산광역시_등기소포(택배)정보_11_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000865,울산광역시_등기소포(택배)정보_11_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000866,울산광역시_등기소포(택배)정보_11_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000867,울산광역시_등기소포(택배)정보_11_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000868,울산광역시_등기소포(택배)정보_11_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000869,울산광역시_일반통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000870,울산광역시_일반통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000871,울산광역시_일반통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000872,울산광역시_일반통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000873,울산광역시_일반통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000874,울산광역시_일반통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000875,울산광역시_특수통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000876,울산광역시_특수통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000877,울산광역시_특수통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000878,울산광역시_특수통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000879,울산광역시_특수통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000880,울산광역시_특수통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000881,인천광역시_등기소포(창구)정보_3_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000882,인천광역시_등기소포(창구)정보_3_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000883,인천광역시_등기소포(창구)정보_3_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000884,인천광역시_등기소포(창구)정보_3_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000885,인천광역시_등기소포(창구)정보_3_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000886,인천광역시_등기소포(창구)정보_3_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000887,인천광역시_등기소포(택배)정보_3_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000888,인천광역시_등기소포(택배)정보_3_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000889,인천광역시_등기소포(택배)정보_3_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000890,인천광역시_등기소포(택배)정보_3_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000891,인천광역시_등기소포(택배)정보_3_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000892,인천광역시_등기소포(택배)정보_3_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000893,인천광역시_일반통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000894,인천광역시_일반통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000895,인천광역시_일반통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000896,인천광역시_일반통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000897,인천광역시_일반통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000898,인천광역시_일반통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000899,인천광역시_특수통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000900,인천광역시_특수통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000901,인천광역시_특수통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000902,인천광역시_특수통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000903,인천광역시_특수통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000904,인천광역시_특수통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000905,전라남도_등기소포(창구)정보_15_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000906,전라남도_등기소포(창구)정보_15_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000907,전라남도_등기소포(창구)정보_15_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000908,전라남도_등기소포(창구)정보_15_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000909,전라남도_등기소포(창구)정보_15_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000910,전라남도_등기소포(창구)정보_15_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000911,전라남도_등기소포(택배)정보_15_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000912,전라남도_등기소포(택배)정보_15_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000913,전라남도_등기소포(택배)정보_15_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000914,전라남도_등기소포(택배)정보_15_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000915,전라남도_등기소포(택배)정보_15_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000916,전라남도_등기소포(택배)정보_15_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000917,전라남도_일반통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000918,전라남도_일반통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000919,전라남도_일반통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1001004,충청북도_등기소포(창구)정보_5_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1001005,2-13.도시·군계획시설 미집행현황(시도_공공공지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001006,2-14.도시·군계획시설 미집행현황(시도_유통업무설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001007,2-15.도시·군계획시설 미집행현황(시도_수도공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001008,2-16.도시·군계획시설 미집행현황(시도_전기공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001009,2-17.도시·군계획시설 미집행현황(시도_가스공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001010,2-18.도시·군계획시설 미집행현황(시도_열공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001011,2-19.도시·군계획시설 미집행현황(시도_방송·통신시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001012,2-2.도시·군계획시설 미집행현황(시도_철도).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001013,2-20.도시·군계획시설 미집행현황(시도_시장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001014,2-21.도시·군계획시설 미집행현황(시도_학교).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001015,2-22.도시·군계획시설 미집행현황(시도_공공청사).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001016,2-23.도시·군계획시설 미집행현황(시도_문화시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001017,2-24.도시·군계획시설 미집행현황(시도_체육시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001018,2-25.도시·군계획시설 미집행현황(시도_연구시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001019,2-26.도시·군계획시설 미집행현황(시도_사회복지시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001020,2-27.도시·군계획시설 미집행현황(시도_청소년수련시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001021,2-28.도시·군계획시설 미집행현황(시도_하천).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001022,2-29.도시·군계획시설 미집행현황(시도_유수지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001023,2-3.도시·군계획시설 미집행현황(시도_항만).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001063,3-33.도시·군계획시설 미집행면적현황(시도_종합의료시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001064,3-34.도시·군계획시설 미집행면적현황(시도_하수도).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001065,3-35.도시·군계획시설 미집행면적현황(시도_폐기물처리시설 및 재활용시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001066,3-36.도시·군계획시설 미집행면적현황(시도_수질오염방지시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001067,3-4.도시·군계획시설 미집행면적현황(시도_공항).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001068,3-5.도시·군계획시설 미집행면적현황(시도_주차장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001069,3-6.도시·군계획시설 미집행면적현황(시도_자동차정류장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001070,3-7.도시·군계획시설 미집행면적현황(시도_궤도).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001071,3-8.도시·군계획시설 미집행면적현황(시도_자동차 및 건설기계검사시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001072,3-9.도시·군계획시설 미집행면적현황(시도_광장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001073,4-1.도시·군계획시설 미집행추정사업비현황(시도_도로).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001074,4-10.도시·군계획시설 미집행추정사업비현황(시도_공원).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001075,4-11.도시·군계획시설 미집행추정사업비현황(시도_녹지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001076,4-12.도시·군계획시설 미집행추정사업비현황(시도_유원지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001077,4-13.도시·군계획시설 미집행추정사업비현황(시도_공공공지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001078,4-14.도시·군계획시설 미집행추정사업비현황(시도_유통업무설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001079,4-15.도시·군계획시설 미집행추정사업비현황(시도_수도공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001080,4-16.도시·군계획시설 미집행추정사업비현황(시도_전기공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001081,4-17.도시·군계획시설 미집행추정사업비현황(시도_가스공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001082,4-18.도시·군계획시설 미집행추정사업비현황(시도_방송·통신시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001083,4-19.도시·군계획시설 미집행추정사업비현황(시도_시장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001084,4-2.도시·군계획시설 미집행추정사업비현황(시도_철도).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001085,4-20.도시·군계획시설 미집행추정사업비현황(시도_학교).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001086,4-21.도시·군계획시설 미집행추정사업비현황(시도_공공청사).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001087,4-22.도시·군계획시설 미집행추정사업비현황(시도_문화시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001088,4-23.도시·군계획시설 미집행추정사업비현황(시도_체육시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001089,4-24.도시·군계획시설 미집행추정사업비현황(시도_연구시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001090,4-25.도시·군계획시설 미집행추정사업비현황(시도_사회복지시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001091,4-26.도시·군계획시설 미집행추정사업비현황(시도_청소년수련시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001092,4-27.도시·군계획시설 미집행추정사업비현황(시도_하천).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001093,4-28.도시·군계획시설 미집행추정사업비현황(시도_유수지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001094,4-29.도시·군계획시설 미집행추정사업비현황(시도_방수설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001095,4-3.도시·군계획시설 미집행추정사업비현황(시도_항만).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001096,4-30.도시·군계획시설 미집행추정사업비현황(시도_장사시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001097,4-31.도시·군계획시설 미집행추정사업비현황(시도_도축장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001098,4-32.도시·군계획시설 미집행추정사업비현황(시도_종합의료시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001099,4-33.도시·군계획시설 미집행추정사업비현황(시도_하수도).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001100,4-34.도시·군계획시설 미집행추정사업비현황(시도_폐기물처리시설 및 재활용시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001024,2-30.도시·군계획시설 미집행현황(시도_방수설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001025,2-31.도시·군계획시설 미집행현황(시도_장사시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001026,2-32.도시·군계획시설 미집행현황(시도_도축장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001027,2-33.도시·군계획시설 미집행현황(시도_종합의료시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001028,2-34.도시·군계획시설 미집행현황(시도_하수도).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001029,2-35.도시·군계획시설 미집행현황(시도_폐기물처리시설 및 재활용시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001030,2-36.도시·군계획시설 미집행현황(시도_수질오염방지시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001031,2-4.도시·군계획시설 미집행현황(시도_공항).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001032,2-5.도시·군계획시설 미집행현황(시도_주차장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001033,2-6.도시·군계획시설 미집행현황(시도_자동차정류장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001034,2-7.도시·군계획시설 미집행현황(시도_궤도).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001035,2-8.도시·군계획시설 미집행현황(시도_자동차 및 건설기계검사시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001036,2-9.도시·군계획시설 미집행현황(시도_광장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001037,3-1.도시·군계획시설 미집행면적현황(시도_도로).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001038,3-10.도시·군계획시설 미집행면적현황(시도_공원).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001039,3-11.도시·군계획시설 미집행면적현황(시도_녹지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001040,3-12.도시·군계획시설 미집행면적현황(시도_유원지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001041,3-13.도시·군계획시설 미집행면적현황(시도_공공공지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001042,3-14.도시·군계획시설 미집행면적현황(시도_유통업무설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001043,3-15.도시·군계획시설 미집행면적현황(시도_수도공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001044,3-16.도시·군계획시설 미집행면적현황(시도_전기공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001045,3-17.도시·군계획시설 미집행면적현황(시도_가스공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001046,3-18.도시·군계획시설 미집행면적현황(시도_열공급설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001047,3-19.도시·군계획시설 미집행면적현황(시도_방송·통신시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001048,3-2.도시·군계획시설 미집행면적현황(시도_철도).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001049,3-20.도시·군계획시설 미집행면적현황(시도_시장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001050,3-21.도시·군계획시설 미집행면적현황(시도_학교).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001051,3-22.도시·군계획시설 미집행면적현황(시도_공공청사).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001052,3-23.도시·군계획시설 미집행면적현황(시도_문화시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001053,3-24.도시·군계획시설 미집행면적현황(시도_체육시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001054,3-25.도시·군계획시설 미집행면적현황(시도_연구시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001055,3-26.도시·군계획시설 미집행면적현황(시도_사회복지시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001056,3-27.도시·군계획시설 미집행면적현황(시도_청소년수련시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001057,3-28.도시·군계획시설 미집행면적현황(시도_하천).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001058,3-29.도시·군계획시설 미집행면적현황(시도_유수지).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001059,3-3.도시·군계획시설 미집행면적현황(시도_항만).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001060,3-30.도시·군계획시설 미집행면적현황(시도_방수설비).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001061,3-31.도시·군계획시설 미집행면적현황(시도_장사시설).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1001062,3-32.도시·군계획시설 미집행면적현황(시도_도축장).csv,한국토지주택공사_도시계획현황통계3_도시군계획시설 미집행현황
L1000962,제주특별자치도_등기소포(택배)정보_17_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000963,제주특별자치도_등기소포(택배)정보_17_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000964,제주특별자치도_등기소포(택배)정보_17_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000965,제주특별자치도_일반통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000966,제주특별자치도_일반통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000967,제주특별자치도_일반통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000968,제주특별자치도_일반통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000969,제주특별자치도_일반통상정보_202105_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000970,제주특별자치도_일반통상정보_202106_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000971,제주특별자치도_특수통상정보_202101_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000972,제주특별자치도_특수통상정보_202102_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000973,제주특별자치도_특수통상정보_202103_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
L1000974,제주특별자치도_특수통상정보_202104_2.csv,과학기술정보통신부 우정사업본부_우편물류 정보
